Solyc04g077980,Solyc02g022870,Solyc02g062590,Solyc03g113130,Solyc03g096840,Solyc04g081530
Solyc04g078550,Solyc02g022880,Solyc02g063220,Solyc03g113690,Solyc03g097830,Solyc04g081900
Solyc04g079300,Solyc02g022890,Solyc02g063250,Solyc03g114160,Solyc03g098240,Solyc04g082970
Solyc04g079350,Solyc02g022900,Solyc02g063410,Solyc03g114800,Solyc03g098480,Solyc05g005150
Solyc04g079400,Solyc02g024010,Solyc02g065060,Solyc03g115660,Solyc03g098640,Solyc05g005260
Solyc04g080170,Solyc02g030260,Solyc02g065380,Solyc03g115920,Solyc03g098740,Solyc05g005290
Solyc04g081960,Solyc02g030300,Solyc02g065470,Solyc03g115960,Solyc03g098780,Solyc05g006560
Solyc04g082040,Solyc02g031740,Solyc02g065650,Solyc03g116100,Solyc03g098790,Solyc05g006780
Solyc05g005150,Solyc02g031750,Solyc02g065720,Solyc03g116700,Solyc03g111000,Solyc05g006980
Solyc05g006120,Solyc02g031850,Solyc02g067040,Solyc03g116910,Solyc03g111260,Solyc05g007140
Solyc05g006870,Solyc02g032170,Solyc02g067530,Solyc03g117720,Solyc03g111310,Solyc05g008220
Solyc05g006980,Solyc02g032660,Solyc02g067560,Solyc03g118190,Solyc03g112160,Solyc05g008390
Solyc05g007080,Solyc02g032800,Solyc02g067810,Solyc03g118820,Solyc03g112210,Solyc05g012110
Solyc05g007140,Solyc02g033030,Solyc02g067840,Solyc03g119060,Solyc03g112230,Solyc05g012500
Solyc05g007510,Solyc02g033060,Solyc02g067850,Solyc03g120020,Solyc03g112270,Solyc05g013530
Solyc05g007890,Solyc02g037550,Solyc02g067900,Solyc03g120260,Solyc03g113030,Solyc05g013660
Solyc05g008390,Solyc02g038811,Solyc02g068100,Solyc03g120390,Solyc03g113060,Solyc05g014230
Solyc05g009520,Solyc02g043940,Solyc02g068120,Solyc03g120420,Solyc03g113400,Solyc05g014280
Solyc05g009550,Solyc02g061770,Solyc02g068590,Solyc03g120550,Solyc03g113420,Solyc05g014760
Solyc05g009650,Solyc02g061780,Solyc02g069230,Solyc03g120900,Solyc03g113460,Solyc05g041200
Solyc05g010590,Solyc02g061790,Solyc02g069250,Solyc03g120990,Solyc03g113950,Solyc05g047680
Solyc05g013060,Solyc02g061910,Solyc02g069260,Solyc03g121190,Solyc03g114130,Solyc05g050010
Solyc05g013480,Solyc02g062040,Solyc02g069310,Solyc03g121300,Solyc03g114150,Solyc05g051220
Solyc05g015390,Solyc02g062460,Solyc02g069370,Solyc03g121880,Solyc03g114580,Solyc05g052050
Solyc05g015840,Solyc02g062570,Solyc02g069400,Solyc03g121940,Solyc03g114660,Solyc05g052950
Solyc05g016310,Solyc02g062960,Solyc02g069580,Solyc03g123680,Solyc03g115500,Solyc05g052980
Solyc05g046310,Solyc02g063355,Solyc02g069610,Solyc04g005020,Solyc03g115770,Solyc05g053280
Solyc05g050120,Solyc02g063440,Solyc02g069800,Solyc04g005250,Solyc03g116330,Solyc05g053330
Solyc05g050220,Solyc02g064640,Solyc02g070020,Solyc04g005610,Solyc03g116460,Solyc05g054560
Solyc05g050800,Solyc02g065000,Solyc02g070450,Solyc04g005790,Solyc03g116470,Solyc05g054650
Solyc05g052520,Solyc02g065010,Solyc02g070580,Solyc04g005800,Solyc03g116670,Solyc05g054890
Solyc05g052610,Solyc02g065118,Solyc02g071120,Solyc04g006960,Solyc03g117490,Solyc05g054910
Solyc05g052640,Solyc02g065180,Solyc02g071180,Solyc04g007760,Solyc03g117810,Solyc05g055470
Solyc05g052980,Solyc02g065240,Solyc02g071350,Solyc04g007790,Solyc03g118170,Solyc05g055870
Solyc05g053090,Solyc02g065280,Solyc02g071770,Solyc04g007810,Solyc03g119060,Solyc06g005170
Solyc05g054250,Solyc02g065420,Solyc02g071780,Solyc04g008480,Solyc03g119080,Solyc06g007180
Solyc05g054350,Solyc02g065430,Solyc02g071970,Solyc04g009780,Solyc03g119320,Solyc06g008750
Solyc05g054560,Solyc02g065570,Solyc02g071980,Solyc04g009860,Solyc03g119580,Solyc06g008820
Solyc05g055330,Solyc02g065690,Solyc02g072000,Solyc04g011600,Solyc03g119650,Solyc06g009040
Solyc05g056040,Solyc02g065720,Solyc02g072100,Solyc04g014290,Solyc03g119970,Solyc06g034040
Solyc05g056350,Solyc02g065780,Solyc02g072120,Solyc04g014310,Solyc03g120300,Solyc06g036260
Solyc05g056480,Solyc02g067050,Solyc02g072130,Solyc04g014320,Solyc03g120420,Solyc06g036330
Solyc06g005170,Solyc02g067107,Solyc02g076710,Solyc04g014330,Solyc03g121880,Solyc06g050130
Solyc06g006000,Solyc02g067220,Solyc02g076910,Solyc04g014470,Solyc03g122270,Solyc06g050520
Solyc06g006080,Solyc02g067250,Solyc02g076930,Solyc04g016230,Solyc03g123610,Solyc06g050700
Solyc06g007180,Solyc02g067860,Solyc02g077290,Solyc04g016330,Solyc03g123630,Solyc06g050810
Solyc06g007460,Solyc02g068170,Solyc02g077330,Solyc04g025520,Solyc03g123930,Solyc06g053240
Solyc06g008030,Solyc02g068200,Solyc02g077480,Solyc04g040130,Solyc04g005060,Solyc06g053245
Solyc06g009050,Solyc02g068240,Solyc02g077780,Solyc04g040180,Solyc04g005250,Solyc06g053840
Solyc06g009140,Solyc02g068250,Solyc02g077970,Solyc04g051690,Solyc04g005790,Solyc06g053950
Solyc06g009390,Solyc02g068415,Solyc02g078015,Solyc04g054150,Solyc04g005800,Solyc06g053960
Solyc06g010060,Solyc02g068450,Solyc02g078120,Solyc04g054450,Solyc04g006970,Solyc06g054630
Solyc06g019170,Solyc02g069030,Solyc02g078130,Solyc04g054950,Solyc04g007120,Solyc06g060910
Solyc06g035700,Solyc02g069040,Solyc02g078450,Solyc04g054990,Solyc04g007210,Solyc06g062920
Solyc06g035960,Solyc02g069220,Solyc02g078460,Solyc04g055050,Solyc04g007410,Solyc06g063015
Solyc06g036170,Solyc02g069240,Solyc02g078480,Solyc04g055170,Solyc04g007630,Solyc06g064440
Solyc06g049020,Solyc02g069300,Solyc02g078540,Solyc04g056310,Solyc04g007980,Solyc06g066370
Solyc06g050130,Solyc02g069370,Solyc02g078600,Solyc04g063350,Solyc04g008040,Solyc06g066540
Solyc06g050630,Solyc02g069510,Solyc02g078900,Solyc04g064870,Solyc04g008110,Solyc06g066600
Solyc06g050800,Solyc02g069610,Solyc02g078910,Solyc04g064880,Solyc04g008730,Solyc06g066680
Solyc06g050810,Solyc02g070920,Solyc02g079030,Solyc04g071070,Solyc04g008740,Solyc06g067970
Solyc06g051360,Solyc02g071090,Solyc02g079150,Solyc04g071580,Solyc04g009000,Solyc06g067980
Solyc06g053220,Solyc02g071100,Solyc02g079170,Solyc04g071610,Solyc04g009860,Solyc06g068160
Solyc06g053980,Solyc02g071110,Solyc02g079180,Solyc04g071770,Solyc04g010250,Solyc06g068620
Solyc06g060840,Solyc02g071210,Solyc02g079220,Solyc04g071780,Solyc04g014290,Solyc06g068900
Solyc06g060910,Solyc02g071600,Solyc02g079230,Solyc04g071900,Solyc04g014330,Solyc06g068940
Solyc06g061190,Solyc02g071730,Solyc02g079280,Solyc04g072160,Solyc04g015480,Solyc06g069665
Solyc06g061280,Solyc02g072270,Solyc02g079300,Solyc04g072280,Solyc04g015620,Solyc06g069690
Solyc06g062520,Solyc02g076800,Solyc02g079740,Solyc04g074380,Solyc04g015950,Solyc06g069693
Solyc06g062670,Solyc02g077040,Solyc02g079760,Solyc04g074390,Solyc04g016200,Solyc06g069850
Solyc06g062920,Solyc02g077440,Solyc02g079860,Solyc04g074430,Solyc04g016550,Solyc06g071540
Solyc06g062950,Solyc02g077590,Solyc02g079890,Solyc04g076660,Solyc04g017690,Solyc06g071750
Solyc06g065560,Solyc02g077620,Solyc02g079920,Solyc04g076680,Solyc04g025170,Solyc06g072330
Solyc06g066020,Solyc02g077700,Solyc02g079930,Solyc04g076700,Solyc04g040130,Solyc06g072335
Solyc06g066540,Solyc02g077760,Solyc02g080110,Solyc04g076730,Solyc04g049450,Solyc06g072430
Solyc06g066600,Solyc02g077770,Solyc02g080120,Solyc04g077220,Solyc04g049670,Solyc06g072670
Solyc06g066680,Solyc02g077870,Solyc02g080130,Solyc04g077310,Solyc04g049680,Solyc06g073050
Solyc06g067980,Solyc02g077880,Solyc02g080820,Solyc04g077620,Solyc04g050020,Solyc06g073080
Solyc06g068160,Solyc02g078010,Solyc02g080890,Solyc04g077990,Solyc04g050920,Solyc06g073450
Solyc06g068270,Solyc02g078160,Solyc02g081080,Solyc04g078190,Solyc04g051660,Solyc06g073455
Solyc06g068460,Solyc02g078380,Solyc02g081140,Solyc04g078290,Solyc04g053080,Solyc06g073840
Solyc06g068540,Solyc02g078410,Solyc02g081170,Solyc04g078340,Solyc04g054990,Solyc06g074030
Solyc06g069150,Solyc02g078690,Solyc02g081190,Solyc04g078980,Solyc04g056600,Solyc06g074620
Solyc06g069430,Solyc02g078840,Solyc02g081340,Solyc04g079260,Solyc04g057960,Solyc06g074940
Solyc06g069570,Solyc02g078960,Solyc02g081380,Solyc04g079300,Solyc04g063210,Solyc06g075650
Solyc06g069710,Solyc02g079240,Solyc02g081550,Solyc04g079350,Solyc04g064720,Solyc06g075690
Solyc06g071750,Solyc02g079390,Solyc02g081560,Solyc04g079760,Solyc04g071120,Solyc06g075780
Solyc06g071810,Solyc02g079430,Solyc02g081570,Solyc04g079820,Solyc04g071140,Solyc06g076020
Solyc06g071890,Solyc02g079780,Solyc02g082180,Solyc04g080540,Solyc04g071610,Solyc06g076280
Solyc06g072130,Solyc02g079930,Solyc02g082300,Solyc04g080750,Solyc04g071780,Solyc06g076300
Solyc06g072650,Solyc02g079960,Solyc02g082450,Solyc04g080990,Solyc04g071890,Solyc06g076400
Solyc06g074030,Solyc02g080110,Solyc02g082690,Solyc04g081140,Solyc04g071990,Solyc06g076670
Solyc06g074620,Solyc02g080140,Solyc02g082850,Solyc04g081690,Solyc04g072260,Solyc06g082080
Solyc06g074710,Solyc02g080580,Solyc02g082900,Solyc04g081900,Solyc04g072270,Solyc06g082480
Solyc06g075360,Solyc02g080600,Solyc02g082910,Solyc04g082030,Solyc04g072810,Solyc06g082520
Solyc06g075370,Solyc02g081560,Solyc02g083000,Solyc04g082040,Solyc04g074850,Solyc06g082590
Solyc06g075690,Solyc02g081600,Solyc02g083030,Solyc04g082150,Solyc04g074920,Solyc06g083220
Solyc06g075790,Solyc02g082040,Solyc02g083280,Solyc04g083140,Solyc04g076540,Solyc06g083700
Solyc06g076020,Solyc02g082060,Solyc02g083310,Solyc05g005160,Solyc04g076670,Solyc07g005520
Solyc06g076040,Solyc02g082420,Solyc02g083350,Solyc05g005170,Solyc04g076690,Solyc07g005890
Solyc06g076050,Solyc02g082450,Solyc02g083360,Solyc05g006310,Solyc04g076710,Solyc07g006890
Solyc06g076130,Solyc02g082600,Solyc02g083400,Solyc05g006530,Solyc04g076780,Solyc07g007400
Solyc06g076750,Solyc02g082633,Solyc02g083460,Solyc05g006860,Solyc04g077030,Solyc07g007590
Solyc06g076800,Solyc02g082635,Solyc02g083470,Solyc05g006980,Solyc04g077350,Solyc07g007800
Solyc06g076850,Solyc02g082637,Solyc02g083710,Solyc05g006990,Solyc04g077780,PTI5
Solyc06g082080,Solyc02g082737,Solyc02g083750,Solyc05g007300,Solyc04g078090,Solyc07g017610
Solyc06g082780,Solyc02g082740,Solyc02g083850,Solyc05g007770,Solyc04g078200,Solyc07g018010
Solyc06g084320,Solyc02g082770,Solyc02g083860,Solyc05g008310,Solyc04g078870,Solyc07g024000
Solyc07g005210,Solyc02g082920,Solyc02g084220,Solyc05g008380,Solyc04g078880,Solyc07g040710
Solyc07g005410,Solyc02g083070,Solyc02g084410,Solyc05g008390,Solyc04g079640,Solyc07g041830
Solyc07g006145,Solyc02g083260,Solyc02g084710,Solyc05g009000,Solyc04g079830,Solyc07g042170
Solyc07g006280,Solyc02g083280,Solyc02g084720,Solyc05g009470,Solyc04g079900,Solyc07g043310
Solyc07g006370,Solyc02g083360,Solyc02g084870,Solyc05g010330,Solyc04g080140,Solyc07g044990
Solyc07g006500,Solyc02g083570,Solyc02g084960,Solyc05g010450,Solyc04g080580,Solyc07g048060
Solyc07g006890,Solyc02g083650,Solyc02g084980,Solyc05g012180,Solyc04g080700,Solyc07g049200
Solyc07g007120,Solyc02g083835,Solyc02g085350,Solyc05g012210,Solyc04g080730,Solyc07g049460
Solyc07g007150,Solyc02g083980,Solyc02g085590,Solyc05g014300,Solyc04g080960,Solyc07g053140
Solyc07g008140,Solyc02g084005,Solyc02g085630,Solyc05g014380,Solyc04g081550,Solyc07g053525
Solyc07g008150,Solyc02g084280,Solyc02g085730,Solyc05g014380,Solyc04g081900,Solyc07g053550
Solyc07g008280,Solyc02g084360,Solyc02g085800,Solyc05g014390,Solyc04g081970,Solyc07g053740
Solyc07g008440,Solyc02g084950,Solyc02g085870,Solyc05g015390,Solyc04g082050,Solyc07g054830
Solyc07g008620,Solyc02g085030,Solyc02g086450,Solyc05g015470,Solyc04g082060,Solyc07g055690
Solyc07g008920,Solyc02g085450,Solyc02g086520,Solyc05g015850,Solyc04g082700,Solyc07g055710
Solyc07g014670,Solyc02g085770,Solyc02g086800,Solyc05g016060,Solyc04g082740,Solyc07g056170
Solyc07g017510,Solyc02g085800,Solyc02g086810,Solyc05g016690,Solyc05g005280,Solyc07g061720
Solyc07g017610,Solyc02g086120,Solyc02g086880,Solyc05g018560,Solyc05g005620,Solyc07g062970
Solyc07g021630,Solyc02g086170,Solyc02g087110,Solyc05g024360,Solyc05g005920,Solyc07g063200
Solyc07g024000,Solyc02g086850,Solyc02g087330,Solyc05g025680,Solyc05g006120,Solyc07g063410
Solyc07g040710,Solyc02g087040,Solyc02g087550,Solyc05g041200,Solyc05g006240,Solyc07g063550
Solyc07g040890,Solyc02g087890,Solyc02g087580,Solyc05g041540,Solyc05g006340,Solyc07g063620
Solyc07g040960,Solyc02g089030,Solyc02g087950,Solyc05g046290,Solyc05g006760,Solyc07g063870
Solyc07g042230,Solyc02g089150,Solyc02g088260,Solyc05g047530,Solyc05g006800,Solyc07g064620
Solyc07g042550,Solyc02g089160,Solyc02g088270,Solyc05g050130,Solyc05g006860,Solyc07g064650
Solyc07g044990,Solyc02g089210,Solyc02g088590,Solyc05g050220,Solyc05g006910,Solyc07g064990
Solyc07g045100,Solyc02g089270,Solyc02g088620,Solyc05g051210,Solyc05g007070,Solyc07g065250
Solyc07g048060,Solyc02g089390,Solyc02g088800,Solyc05g051220,Solyc05g007510,Solyc07g065930
Solyc07g051850,Solyc02g089480,Solyc02g088910,Solyc05g051350,Solyc05g007770,Solyc07g065980
Solyc07g052620,Solyc02g089530,Solyc02g089020,Solyc05g051660,Solyc05g007890,Solyc07g066260
Solyc07g053050,Solyc02g089660,Solyc02g089060,Solyc05g051780,Solyc05g008120,Solyc08g006320
Solyc07g053220,Solyc02g089870,Solyc02g089110,Solyc05g051920,Solyc05g008290,Solyc08g006330
Solyc07g053360,Solyc02g090010,Solyc02g089310,Solyc05g052280,Solyc05g008610,Solyc08g006470
Solyc07g054220,Solyc02g090460,Solyc02g090310,Solyc05g052340,Solyc05g008810,Solyc08g007820
Solyc07g054300,Solyc02g091060,Solyc02g090750,Solyc05g052360,Solyc05g009310,Solyc08g008087
Solyc07g054430,Solyc02g091300,Solyc02g090820,Solyc05g052670,Solyc05g009470,Solyc08g008280
Solyc07g055050,Solyc02g091360,Solyc02g090970,Solyc05g052680,Solyc05g009520,Solyc08g008370
Solyc07g055710,Solyc02g091390,Solyc02g090980,Solyc05g052830,Solyc05g009630,Solyc08g014150
Solyc07g055840,Solyc02g091520,Solyc02g091100,Solyc05g052980,Solyc05g010240,Solyc08g028780
Solyc07g062530,Solyc02g091700,Solyc02g091250,Solyc05g053150,Solyc05g010590,Solyc08g036640
Solyc07g062700,Solyc02g091930,Solyc02g091700,Solyc05g053400,Solyc05g013320,Solyc08g061240
Solyc07g062970,Solyc02g091960,Solyc02g091930,Solyc05g053400,Solyc05g013560,Solyc08g061250
Solyc07g063310,Solyc02g091990,Solyc02g091990,Solyc05g053600,Solyc05g013720,Solyc08g061480
Solyc07g063410,Solyc02g092110,Solyc02g092000,Solyc05g053620,Solyc05g013740,Solyc08g062340
Solyc07g063470,Solyc02g092130,Solyc02g092110,Solyc05g054470,Solyc05g014260,Solyc08g062450
Solyc07g063940,Solyc02g092350,Solyc02g092120,Solyc05g054490,Solyc05g014790,Solyc08g062820
Solyc07g064020,Solyc02g092590,Solyc02g092140,Solyc05g054890,Solyc05g014970,Solyc08g065610
Solyc07g064160,Solyc02g092600,Solyc02g092230,Solyc05g055030,Solyc05g015150,Solyc08g067300
Solyc07g064860,Solyc02g092650,Solyc02g092240,Solyc05g056500,Solyc05g015510,Solyc08g067410
Solyc07g064900,Solyc02g092770,Solyc02g092250,Solyc06g007180,Solyc05g015610,Solyc08g067960
Solyc07g065930,Solyc02g092810,Solyc02g092260,Solyc06g008620,Solyc05g015880,Solyc08g068700
Solyc07g066320,Solyc02g093010,Solyc02g092860,Solyc06g008820,Solyc05g017900,Solyc08g068730
Solyc07g066560,Solyc02g093525,Solyc02g092870,Solyc06g009050,Solyc05g018060,Solyc08g068770
Solyc08g005960,Solyc02g093670,Solyc02g092880,Solyc06g010010,Solyc05g018230,Solyc08g069065
Solyc08g006320,Solyc02g093700,Solyc02g092910,Solyc06g011560,Solyc05g020020,Solyc08g075540
Solyc08g006510,Solyc02g094220,Solyc02g093050,Solyc06g019170,Solyc05g024010,Solyc08g076860
Solyc08g006730,Solyc02g094250,Solyc02g093110,Solyc06g033860,Solyc05g026460,Solyc08g077020
Solyc08g006980,Solyc02g094350,Solyc02g093180,Solyc06g033920,Solyc05g026490,Solyc08g077440
Solyc08g007820,Solyc02g150107,Solyc02g093280,Solyc06g034150,Solyc05g041830,Solyc08g077560
Solyc08g007830,Solyc02g150126,Solyc02g093310,Solyc06g035960,Solyc05g041840,Solyc08g077610
Solyc08g007980,Solyc02g150130,Solyc02g093340,Solyc06g036640,Solyc05g041860,Solyc08g078040
Solyc08g008280,Solyc02g150134,Solyc02g093380,Solyc06g043080,Solyc05g044610,Solyc08g078070
Solyc08g008370,Solyc02g150141,Solyc02g093520,Solyc06g048860,Solyc05g047640,Solyc08g078190
Solyc08g013900,Solyc02g150143,Solyc02g093640,Solyc06g050130,Solyc05g050360,Solyc08g078340
Solyc08g014570,Solyc02g150146,Solyc02g093680,Solyc06g050300,Solyc05g051050,Solyc08g078510
Solyc08g023270,Solyc03g005120,Solyc02g093700,Solyc06g050400,Solyc05g051460,Solyc08g078695
Solyc08g023440,Solyc03g005140,Solyc02g093710,Solyc06g050440,Solyc05g051530,Solyc08g078820
Solyc08g028780,Solyc03g005480,Solyc02g093840,Solyc06g050530,Solyc05g052310,Solyc08g078850
Solyc08g036640,Solyc03g005970,Solyc02g093880,Solyc06g050980,Solyc05g052760,Solyc08g079470
Solyc08g041860,Solyc03g006020,Solyc02g093890,Solyc06g051940,Solyc05g052820,Solyc08g079480
Solyc08g061480,Solyc03g006060,Solyc02g093960,Solyc06g053710,Solyc05g053590,Solyc08g080500
Solyc08g062330,Solyc03g006110,Solyc02g094010,Solyc06g054030,Solyc05g054130,Solyc08g080570
Solyc08g062360,Solyc03g006360,Solyc02g094040,Solyc06g054240,Solyc05g054140,Solyc08g081030
Solyc08g066210,Solyc03g006490,Solyc02g094160,Solyc06g054260,Solyc05g054370,Solyc08g081240
Solyc08g067340,Solyc03g006690,Solyc02g094180,Solyc06g060590,Solyc05g054560,Solyc08g081540
Solyc08g067410,Solyc03g006915,Solyc02g094190,Solyc06g060680,Solyc05g054630,Solyc08g081550
Solyc08g067630,Solyc03g007030,Solyc03g005020,Solyc06g060970,Solyc05g055160,Solyc08g082090
Solyc08g067960,Solyc03g007060,Solyc03g005040,Solyc06g061030,Solyc05g055540,Solyc08g082440
Solyc08g068600,Solyc03g007150,Solyc03g005260,Solyc06g061210,Solyc05g056350,Solyc08g083110
Solyc08g068690,Solyc03g007360,Solyc03g005300,Solyc06g062670,Solyc06g005410,Solyc08g083115
Solyc08g068710,Solyc03g007400,Solyc03g005470,Solyc06g063090,Solyc06g005680,Solyc09g008350
Solyc08g068730,Solyc03g007830,Solyc03g005760,Solyc06g065530,Solyc06g005900,Solyc09g009690
Solyc08g075150,Solyc03g007880,Solyc03g005880,Solyc06g065570,Solyc06g005940,Solyc09g010940
Solyc08g075370,Solyc03g013440,Solyc03g005940,Solyc06g065670,Solyc06g005970,Solyc09g011260
Solyc08g076860,Solyc03g013600,Solyc03g006320,Solyc06g065820,Solyc06g006000,Solyc09g011470
Solyc08g076870,Solyc03g013615,Solyc03g006490,Solyc06g065870,Solyc06g008090,Solyc09g011490
Solyc08g076880,Solyc03g019700,Solyc03g006550,Solyc06g066230,Solyc06g008620,Solyc09g011550
Solyc08g076930,Solyc03g019710,Solyc03g006610,Solyc06g066310,Solyc06g008870,Solyc09g011870
Solyc08g077020,Solyc03g019820,Solyc03g006700,Solyc06g066370,Solyc06g008920,Solyc09g011880
Solyc08g077210,Solyc03g019880,Solyc03g006860,Solyc06g066600,Solyc06g009260,Solyc09g013150
Solyc08g077900,Solyc03g025140,Solyc03g007040,Solyc06g066680,Solyc06g009350,Solyc09g014900
Solyc08g078060,Solyc03g025430,Solyc03g007190,Solyc06g067980,Solyc06g016770,Solyc09g014990
Solyc08g078070,Solyc03g025670,Solyc03g007240,Solyc06g068090,Solyc06g031680,Solyc09g015770
Solyc08g078160,Solyc03g025830,Solyc03g007340,Solyc06g068450,Solyc06g031690,Solyc09g061280
Solyc08g078190,Solyc03g025840,Solyc03g007350,Solyc06g068600,Solyc06g035870,Solyc09g061840
Solyc08g078440,Solyc03g025960,Solyc03g007530,Solyc06g068620,Solyc06g035960,Solyc09g064820
Solyc08g078510,Solyc03g031650,Solyc03g007960,Solyc06g068700,Solyc06g050130,Solyc09g065380
Solyc08g078760,Solyc03g031890,Solyc03g007995,Solyc06g068800,Solyc06g050440,Solyc09g065410
Solyc08g079430,Solyc03g031910,Solyc03g013160,Solyc06g069070,Solyc06g050800,Solyc09g065540
Solyc08g080380,Solyc03g032060,Solyc03g013440,Solyc06g069710,Solyc06g051020,Solyc09g075140
Solyc08g080540,Solyc03g032090,Solyc03g019650,Solyc06g071820,Solyc06g051250,Solyc09g075210
Solyc08g081230,Solyc03g032220,Solyc03g019790,Solyc06g072740,Solyc06g051380,Solyc09g075820
Solyc08g081240,Solyc03g033410,Solyc03g019820,Solyc06g072770,Solyc06g051660,Solyc09g075890
Solyc08g081540,Solyc03g033490,Solyc03g019890,Solyc06g072870,Solyc06g051680,Solyc09g082240
Solyc08g081680,Solyc03g034050,Solyc03g019950,Solyc06g073940,Solyc06g051900,Solyc09g082250
Solyc08g082440,Solyc03g034230,Solyc03g020010,Solyc06g074120,Solyc06g051940,Solyc09g082270
Solyc08g082870,Solyc03g034370,Solyc03g020050,Solyc06g074390,Solyc06g053220,Solyc09g082300
Solyc09g005000,Solyc03g043640,Solyc03g025320,Solyc06g074940,Solyc06g053860,Solyc09g082330
Solyc09g005120,Solyc03g043720,Solyc03g025340,Solyc06g075370,Solyc06g053980,Solyc09g082690
Solyc09g005570,Solyc03g043850,Solyc03g025380,Solyc06g076140,Solyc06g054090,Solyc09g089580
Solyc09g007790,Solyc03g043860,Solyc03g025970,Solyc06g076160,Solyc06g054250,Solyc09g089610
Solyc09g008350,Solyc03g044440,Solyc03g026000,Solyc06g076520,Solyc06g054420,Solyc09g089880
Solyc09g008770,Solyc03g044600,Solyc03g026050,Solyc06g076550,Solyc06g059740,Solyc09g089910
Solyc09g008820,Solyc03g044625,Solyc03g026060,Solyc06g076670,Solyc06g059870,Solyc09g089930
Solyc09g009100,Solyc03g044630,Solyc03g026230,Solyc06g076760,Solyc06g060250,Solyc09g090130
Solyc09g009810,Solyc03g044666,Solyc03g026290,Solyc06g076800,Solyc06g062360,Solyc09g091030
Solyc09g009840,Solyc03g044740,Solyc03g026370,Solyc06g081980,Solyc06g062430,Solyc09g091100
Solyc09g011860,Solyc03g044793,Solyc03g031600,Solyc06g082010,Solyc06g063090,Solyc09g092430
Solyc09g014750,Solyc03g044810,Solyc03g031620,Solyc06g082240,Solyc06g064490,Solyc09g092480
Solyc09g014860,Solyc03g045070,Solyc03g031750,Solyc06g082420,Solyc06g065020,Solyc09g097930
Solyc09g014900,Solyc03g045080,Solyc03g031790,Solyc06g083220,Solyc06g065240,Solyc09g097960
Solyc09g015450,Solyc03g045120,Solyc03g031920,Solyc06g083270,Solyc06g065370,Solyc10g005080
Solyc09g015770,Solyc03g046250,Solyc03g031940,Solyc06g084370,Solyc06g065650,Solyc10g005640
Solyc09g064780,Solyc03g046380,Solyc03g032090,Solyc07g005380,Solyc06g066460,Solyc10g008400
Solyc09g064820,Solyc03g046390,Solyc03g033640,Solyc07g005390,Solyc06g068270,Solyc10g009110
Solyc09g065390,Solyc03g053130,Solyc03g034030,Solyc07g006140,Solyc06g068500,Solyc10g009290
Solyc09g065540,Solyc03g058930,Solyc03g043700,Solyc07g006500,Solyc06g068540,Solyc10g011980
Solyc09g065760,Solyc03g058940,Solyc03g043900,Solyc07g006700,Solyc06g068600,Solyc10g017960
Solyc09g074270,Solyc03g059110,Solyc03g044300,Solyc07g007340,Solyc06g068620,Solyc10g049630
Solyc09g074280,Solyc03g059390,Solyc03g044660,Solyc07g007550,Solyc06g068850,Solyc10g050060
Solyc09g074560,Solyc03g063060,Solyc03g044900,Solyc07g007760,Solyc06g069070,Solyc10g052880
Solyc09g074910,Solyc03g063100,Solyc03g044910,Solyc07g007790,Solyc06g069150,Solyc10g054030
Solyc09g075140,Solyc03g063607,Solyc03g046340,Solyc07g008360,Solyc06g069280,Solyc10g054440
Solyc09g075750,Solyc03g063730,Solyc03g046380,Solyc07g009260,Solyc06g069430,Solyc10g055200
Solyc09g075820,Solyc03g071690,Solyc03g051790,Solyc07g009440,Solyc06g069480,Solyc10g055740
Solyc09g075890,Solyc03g071710,Solyc03g059490,Solyc07g009500,Solyc06g069690,Solyc10g076250
Solyc09g075910,Solyc03g077930,Solyc03g063100,Solyc07g009510,Solyc06g071000,Solyc10g076600
Solyc09g082230,Solyc03g078030,Solyc03g078490,Solyc07g016170,Solyc06g071370,Solyc10g076660
Solyc09g089610,Solyc03g078060,Solyc03g078630,Solyc07g017570,Solyc06g071440,Solyc10g076670
Solyc09g089940,Solyc03g078150,Solyc03g079930,Solyc07g017600,Solyc06g071820,Solyc10g078440
Solyc09g092110,Solyc03g078200,Solyc03g079980,Solyc07g017980,Solyc06g072130,Solyc10g080900
Solyc09g092430,Solyc03g078210,Solyc03g080050,Solyc07g019440,Solyc06g072380,Solyc10g081570
Solyc09g098070,Solyc03g078240,Solyc03g080190,Solyc07g020790,Solyc06g073060,Solyc10g083690
Solyc10g005040,Solyc03g078380,Solyc03g081240,Solyc07g021340,Solyc06g073080,Solyc10g083700
Solyc10g005100,Solyc03g079850,Solyc03g081310,Solyc07g032490,Solyc06g073420,Solyc10g084370
Solyc10g006130,Solyc03g079880,Solyc03g081320,Solyc07g040890,Solyc06g073560,Solyc10g085010
Solyc10g006660,Solyc03g082550,Solyc03g082550,Solyc07g040990,Solyc06g073730,Solyc10g085430
Solyc10g007030,Solyc03g082600,Solyc03g082660,Solyc07g041000,Solyc06g073740,Solyc10g086280
Solyc10g007280,Solyc03g082670,Solyc03g082690,Solyc07g041290,Solyc06g074460,Solyc11g005670
Solyc10g008270,Solyc03g082680,Solyc03g083000,Solyc07g041770,Solyc06g074720,Solyc11g005920
Solyc10g008730,Solyc03g082720,Solyc03g083010,Solyc07g043580,Solyc06g075360,Solyc11g006550
