name,SPOT_ID
,Solyc09g065780.2
,Solyc01g107470.2
,Solyc05g008580.2
,Solyc05g051660.1
,Solyc04g074350.2
,Solyc09g074610.2
,Solyc12g098890.1
,Solyc11g068440.1
,Solyc11g072110.1
,Solyc09g082760.2
,Solyc03g007030.2
,Solyc12g049280.1
,Solyc02g023990.2
,XM_004249827.1
,Solyc05g008160.1
,Solyc03g025320.2
,Solyc03g098660.2
,Solyc12g099000.1
,Solyc11g006470.1
,Solyc07g049560.2
,Solyc08g013940.2
,Solyc08g066440.2
,Solyc08g042000.2
,Solyc04g081590.2
,Solyc06g068550.2
,Solyc02g082100.2
,Solyc03g121420.2
,Solyc12g056580.1
,XM_004232733.1
,Solyc05g050770.2
,Solyc02g093220.2
,Solyc02g071860.2
,Solyc02g092490.2
,Solyc02g084450.2
,Solyc10g086720.1
,Solyc05g055840.2
,Solyc04g007960.2
,Solyc01g107800.2
,Solyc04g074310.2
,Solyc04g080430.2
,Solyc11g021240.1
,XM_004238816.1
,Solyc02g090250.2
,Solyc11g068790.1
,Solyc12g008530.1
,Solyc01g094920.2
,Solyc03g093110.2
,Solyc07g054180.2
,Solyc01g088530.2
,Solyc06g066340.2
,Solyc01g099560.2
,Solyc12g096510.1
,Solyc04g024570.1
,Solyc08g014340.2
,Solyc08g068490.2
,Solyc01g110430.2
,Solyc01g087040.2
,Solyc11g068530.1
,XM_004233367.1
,Solyc05g043330.2
,Solyc01g014120.2
,Solyc08g008480.2
,Solyc02g082860.2
,Solyc06g073850.1
,XM_004242139.1
,XM_004240174.1
,Solyc09g013150.2
,Solyc05g005140.2
,Solyc12g099500.1
,Solyc02g084190.1
,Solyc08g014430.2
,Solyc04g016230.2
,Solyc06g082750.2
,XM_004244785.1
,Solyc03g117270.1
,Solyc10g047110.1
,Solyc00g011150.1
,Solyc08g006070.2
,Solyc02g083790.2
,Solyc01g008220.2
,Solyc08g083330.2
,Solyc12g035850.1
,Solyc07g053140.2
,XM_004240983.1
,Solyc03g113210.2
,Solyc10g085140.1
,Solyc04g082500.2
,VDAG_03109T0
,Solyc12g042780.1
,Solyc06g060510.1
,Solyc03g119980.2
,Solyc01g098080.2
,Solyc04g053000.1
,XM_004229239.1
,Solyc05g047680.2
,Solyc07g052480.2
,Solyc08g081620.2
,Solyc08g068480.1
,Solyc09g008440.1
,Solyc01g098950.1
,Solyc01g017600.2
,Solyc06g071060.1
,Solyc06g082150.2
,Solyc01g056930.1
,Solyc03g095510.2
,Solyc07g007590.1
,Solyc05g009370.2
,Solyc03g120290.2
,Solyc01g065610.1
,Solyc09g083090.2
,Solyc06g076630.2
,Solyc01g086650.2
,Solyc02g067700.1
,Solyc07g055740.1
,Solyc02g071780.2
,Solyc10g080530.1
,Solyc01g087710.2
,Solyc12g088360.1
,Solyc10g085420.1
,Solyc00g179240.1
,Solyc01g090440.2
,Solyc07g056000.2
,Solyc11g005900.1
,Solyc07g022830.2
,Solyc12g036310.1
,Solyc04g077270.2
,VDAG_04722T0
,Solyc02g078110.1
,Solyc03g117600.2
,Solyc03g115540.1
,Solyc02g086740.1
,Solyc04g081290.2
,VDAG_01767T0
,XM_004237834.1
,Solyc05g053010.1
,Solyc04g009440.2
,Solyc02g094400.2
,Solyc10g008490.2
,XM_004252862.1
,FOXG_08690T0
,Solyc12g005310.1
,Solyc03g006610.2
,Solyc02g086440.2
,Solyc04g074410.1
,Solyc02g077130.1
,Solyc10g062330.1
,VDAG_02514T0
,Solyc08g082090.1
,---
,Solyc12g010130.1
,Solyc01g020260.1
,Solyc08g079890.1
,Solyc06g054570.1
,Solyc01g058350.1
,Solyc01g106290.2
,Solyc02g071220.2
,---
,Solyc03g110960.2
,Solyc02g084930.2
,Solyc01g091860.2
,Solyc01g090790.2
,Solyc02g084410.2
,Solyc01g109120.2
,Solyc09g092460.2
,Solyc08g081700.1
,Solyc06g065970.1
,Solyc05g053120.1
,Solyc02g092150.2
,Solyc03g078050.1
,Solyc07g041680.1
,XM_004245644.1
,Solyc09g018170.2
,Solyc01g109210.2
,Solyc07g040960.1
,VDAG_01350T0
,Solyc08g007680.1
,Solyc07g052220.1
,Solyc09g092510.2
,Solyc01g109550.2
,Solyc06g076250.2
,XM_004247145.1
,Solyc11g006250.1
,Solyc05g009570.2
,VDAG_10225T0
,Solyc12g062630.1
,Solyc10g086390.1
,Solyc03g118810.1
,XM_004240188.1
,Solyc06g048570.2
,FOXG_14303T0
,FOXG_14866T0
,Solyc11g066150.1
,Solyc01g095150.2
,Solyc06g076300.2
,Solyc01g099180.2
,Solyc11g042460.1
,Solyc02g085490.1
,XM_004239686.1
,Solyc05g013090.1
,Solyc03g121900.1
,XR_182663.1
,Solyc09g014300.2
,Solyc01g092950.2
,Solyc09g015040.1
,XM_004251989.1
,VDAG_00287T0
,Solyc02g089900.1
,Solyc02g069450.2
,Solyc01g091530.2
,XM_004250063.1
,Solyc05g050830.1
,Solyc11g044450.1
,Solyc05g053760.2
,Solyc11g072890.1
,Solyc06g007170.2
,Solyc09g066470.2
,Solyc12g005690.1
,XM_004233657.1
,Solyc02g091400.1
,XM_004247404.1
,Solyc04g008230.2
,Solyc01g098530.2
,Solyc08g016310.2
,Solyc00g206460.1
,Solyc01g108220.2
,Solyc02g069260.2
,Solyc05g009790.1
,Solyc02g011730.1
,Solyc09g011160.2
,Solyc01g067120.2
,Solyc08g081690.2
,Solyc11g021180.1
,Solyc08g076900.2
,XR_183017.1
,VDAG_08302T0
,Solyc02g088740.1
,Solyc09g072770.1
,Solyc01g086950.2
,Solyc12g019700.1
,Solyc01g111500.2
,Solyc11g006510.1
,Solyc02g093350.2
,Solyc05g013370.1
,Solyc02g078400.2
,XM_004253432.1
,Solyc04g058150.2
,Solyc01g100490.2
,Solyc03g119340.2
,Solyc10g083460.1
,Solyc08g016440.2
,VDAG_08312T0
,Solyc02g064960.2
,Solyc10g005480.2
,Solyc05g053400.1
,---
,XM_004239760.1
,XM_004252422.1
,Solyc08g081390.2
,Solyc08g007250.1
,Solyc08g036640.2
,XM_004248836.1
,Solyc09g075590.1
,Solyc02g089520.1
,Solyc05g051710.2
,Solyc10g085030.1
,Solyc01g008150.1
,Solyc01g088610.2
,Solyc09g065370.1
,Solyc01g099370.2
,XM_004228308.1
,XM_004235402.1
,Solyc01g008850.2
,Solyc02g070760.2
,Solyc01g091360.2
,Solyc02g079740.1
,Solyc12g057080.1
,Solyc01g079570.2
,Solyc11g009100.1
,Solyc07g054810.1
,Solyc06g036110.1
,Solyc02g070930.1
,Solyc05g009120.2
,Solyc03g007760.2
,Solyc04g077980.1
,Solyc11g006710.1
,XM_004243554.1
,Solyc05g056420.2
,Solyc02g020890.2
,Solyc01g080290.2
,Solyc06g051100.1
,Solyc12g099590.1
,Solyc04g078550.2
,---
,Solyc11g021250.1
,Solyc05g013690.2
,Solyc04g077590.2
,VDAG_02730T0
,XM_004232607.1
,Solyc02g086460.2
,Solyc08g066660.1
,Solyc03g116710.2
,Solyc08g081480.2
,Solyc03g078770.2
,Solyc11g010130.1
,Solyc04g056340.2
,Solyc03g080100.2
,Solyc07g009170.2
,Solyc06g065190.1
,Solyc01g096410.2
,Solyc10g008660.1
,XR_183398.1
,Solyc11g071830.1
,Solyc07g054130.2
,Solyc02g085000.2
,XR_183180.1
,Solyc04g080860.1
,Solyc12g042890.1
,Solyc04g055090.1
,Solyc05g050090.2
,Solyc03g117250.2
,Solyc01g106090.2
,Solyc08g081810.2
,Solyc10g086710.1
,Solyc02g077050.2
,Solyc12g006420.1
,Solyc10g011740.2
,XM_004244427.1
,Solyc07g063690.1
,Solyc01g111880.2
,Solyc01g098620.2
,Solyc01g079660.2
,Solyc02g076630.1
,Solyc03g096580.1
,Solyc01g008010.2
,Solyc06g083580.2
,FOXG_08702T0
,Solyc03g119640.2
,Solyc12g088760.1
,Solyc00g156980.2
,Solyc06g051060.2
,Solyc00g149970.2
,Solyc08g078840.2
,Solyc08g079100.2
,XM_004229819.1
,Solyc11g017440.1
,Solyc09g010980.1
,Solyc07g039190.2
,Solyc07g006620.2
,Solyc03g083310.2
,Solyc04g077440.2
,Solyc01g007770.2
,Solyc07g021700.2
,Solyc09g007710.2
,Solyc10g011680.2
,XM_004251429.1
,Solyc03g111550.2
,Solyc02g078810.2
,Solyc05g055460.1
,Solyc03g116590.2
,XM_004246324.1
,Solyc12g087790.1
,Solyc03g121400.1
,Solyc04g074420.1
,Solyc06g049020.1
,Solyc08g082600.1
,Solyc08g075210.1
,Solyc12g005450.1
,Solyc10g083860.1
,Solyc04g016040.1
,Solyc10g086690.1
,Solyc06g068040.2
,XM_004232608.1
,Solyc06g069060.1
,Solyc06g076050.2
,Solyc12g009220.1
,Solyc05g006390.1
,Solyc05g006780.2
,Solyc01g006780.2
,Solyc07g008200.2
,Solyc00g136560.2
,Solyc05g005890.2
,Solyc11g013270.1
,---
,Solyc01g006790.2
,Solyc01g105310.2
,---
,Solyc03g005570.2
,Solyc10g052470.1
,Solyc11g021190.1
,Solyc02g011980.1
,Solyc12g017240.1
,Solyc03g118970.2
,VDAG_09160T0
,Solyc01g109180.2
,XM_004235069.1
,Solyc04g058100.2
,Solyc08g077020.1
,Solyc02g094150.2
,XM_004240263.1
,Solyc02g085400.2
,Solyc05g052230.1
,Solyc02g091180.1
,Solyc06g076080.1
,Solyc01g065700.2
,Solyc01g110110.2
,Solyc03g031530.2
,Solyc02g081490.2
,Solyc01g109200.2
,Solyc11g005150.1
,Solyc02g084060.1
,Solyc03g124110.1
,Solyc07g014690.2
,Solyc10g008040.2
,Solyc09g008840.2
,Solyc01g096670.2
,Solyc08g068710.1
,Solyc03g111810.2
,Solyc07g049300.2
,Solyc02g093230.2
,Solyc09g066140.2
,Solyc05g009890.1
,Solyc01g079180.2
,Solyc08g078060.2
,VDAG_08832T0
,VDAG_01755T0
,Solyc01g079600.2
,Solyc06g005910.2
,Solyc06g011470.2
,Solyc02g091080.1
,Solyc03g121340.1
,Solyc08g079860.1
,Solyc09g082820.2
,Solyc06g062920.2
,Solyc11g010500.1
,Solyc05g008990.2
,Solyc03g080190.2
,Solyc05g013580.2
,Solyc08g065420.2
,NC_007898.2-6
,Solyc10g006130.1
,Solyc02g070580.1
,XM_004235940.1
,XM_004232367.1
,Solyc01g066860.2
,Solyc01g091570.2
,Solyc08g081550.2
,Solyc08g082210.2
,Solyc10g085230.1
,Solyc06g073050.2
,Solyc03g078780.1
,XM_004240550.1
,Solyc08g083050.1
,Solyc01g102980.2
,Solyc02g090510.2
,Solyc03g115270.1
,Solyc09g097800.2
,XM_004249956.1
,XM_004246669.1
,Solyc06g005650.2
,---
,VDAG_05307T0
,Solyc05g026240.1
,Solyc02g088820.2
,Solyc01g102850.1
,Solyc04g080500.2
,Solyc09g083360.2
,XM_004236342.1
,Solyc12g006570.1
,Solyc00g231780.1
,VDAG_01374T0
,Solyc06g005400.1
,Solyc11g066490.1
,XM_004230954.1
,XM_004245481.1
,Solyc04g014220.1
,Solyc02g080210.2
,Solyc06g036130.2
,VDAG_03285T0
,Solyc01g101130.2
,Solyc11g006720.1
,Solyc04g016490.2
,Solyc11g073120.1
,Solyc07g063770.2
,Solyc07g045100.1
,Solyc04g077860.2
,Solyc01g065510.2
,Solyc10g081170.1
,Solyc10g054720.1
,Solyc03g082800.1
,Solyc12g005300.1
,VDAG_00984T0
,---
,---
,Solyc11g018800.1
,Solyc12g006380.1
,Solyc12g056950.1
,Solyc02g094000.1
,Solyc02g065230.2
,XM_004232426.1
,Solyc03g113490.2
,Solyc08g068600.2
,Solyc03g046380.1
,Solyc02g063540.1
,Solyc08g081520.1
