,baseMean,log2FoldChange,lfcSE,pvalue,padj
101267111,2.73571946,-1.922708459,0.686045208,0.00048142,0.005428348
101258046,3.960681466,-1.410232917,0.492572534,0.000484206,0.005453396
101260472,6.83918543,-1.299076929,0.756878292,0.00048688,0.005473924
101253873,0.784911558,-2.952446906,1.16253096,0.000486751,0.005473924
novel.861,1.850567309,-2.316535991,0.837594677,0.000488376,0.005487545
101251077,6.862463126,-3.294504765,1.0980113,0.000492632,0.005528933
101265627,3.300477342,-1.533473149,0.543781679,0.000494123,0.005542441
101244015,1.232441466,-2.380338398,0.880263044,0.00049518,0.005551073
544081,64.38794448,-1.585778865,0.529823766,0.000500266,0.005585385
101265696,31.618678,-1.084072255,0.351741731,0.000502162,0.005590393
112941925,13.83830291,-2.016467684,0.686640745,0.000505115,0.005610319
101267503,4.965696517,-1.307889221,0.452375471,0.000509012,0.005643864
112941322,0.842295851,-2.691132855,1.074163511,0.000514533,0.005698537
101250616,6.175856163,-1.223200608,0.417471634,0.000515788,0.005705883
101245999,4.714282133,-2.130016729,0.745668526,0.000520286,0.00575212
101266496,0.733346916,-3.890679048,1.447543739,0.000537108,0.005928145
101254338,7.238676159,-1.164922447,0.395084721,0.000539753,0.00595054
101250102,27.37249078,-1.340797804,0.448422368,0.00054108,0.005958363
101245495,27.74471442,-1.380094176,0.46329031,0.000546563,0.006015308
101253247,296.7686873,-1.071358308,0.34712547,0.000547482,0.006021993
112941706,1.400872622,-2.621396388,0.964411128,0.000548722,0.006030217
101258883,51.11090284,-1.031111922,0.334412342,0.000552239,0.006060501
101244486,10.34131397,-1.121095703,0.375932775,0.000557262,0.006101237
101255617,9.432257174,-1.254020544,0.426637385,0.000561493,0.006129255
101259486,3.236075576,-1.480518423,0.53285746,0.000566946,0.006162347
112940234,2.340856855,-2.405236222,0.869161386,0.000566831,0.006162347
101055547,206.6147241,-1.361926561,0.455134575,0.00057389,0.006220312
101244777,5.73369665,-1.15824598,0.399012718,0.000576134,0.006241128
101250269,5.788910897,-1.141555183,0.392718104,0.00057788,0.006256529
101254530,12.95252504,-1.333714074,0.455355846,0.000595437,0.006410664
101253163,5.119316683,-1.191725243,0.415143197,0.000595164,0.006410664
101250755,2.903338906,-1.86561687,0.68003833,0.000596007,0.006413222
101247532,107.3055951,-1.420283316,0.479612673,0.000604579,0.006490981
101267367,1.34547084,-2.131473414,0.811480066,0.000606701,0.006506531
101251751,93.22141904,-1.054208362,0.345115813,0.00060766,0.0065132
112940131,1.611369411,-1.866723842,0.708466031,0.000615779,0.006581945
101268505,22.02912451,-1.011572573,0.333646743,0.000617796,0.006596707
101268370,1.349421824,-2.323518465,0.880165509,0.000617843,0.006596707
101259741,152.2416518,-1.304833644,0.437937104,0.000619091,0.006606375
101262600,36.06942576,-1.253831357,0.421754848,0.000620771,0.006620639
101247557,11.03443233,-2.406115424,0.836706451,0.000625508,0.006652785
3950380,5.443925075,-1.341990536,0.473319584,0.000628244,0.006670859
101255906,6.499003309,-1.039076454,0.356103261,0.000642781,0.006795311
101253224,20.88570648,-1.890454121,0.658133174,0.0006463,0.006825038
101258049,1247.247527,-1.546881988,0.529470617,0.000654112,0.006896224
101260800,8.377828838,-1.618044033,0.571504079,0.000661643,0.006969053
101245358,9.248479252,-1.967449952,0.69549271,0.000662453,0.006972728
