GeneID,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618830
Solyc09g005700.3.1,4887.408529,4283.539192,4505.918081,1794.481942,1934.346306
Solyc12g096920.1.1,28.70341368,16.12626519,6.389560523,7.255317826,6.516607431
Solyc08g079310.4.1,1097.253223,1103.641274,1345.641446,1129.411142,1922.399192
Solyc07g053700.4.1,31.31281492,52.41036188,42.17109945,48.36878551,54.30506193
Solyc10g081830.3.1,396.628989,437.4249433,495.8298966,582.8438653,543.0506193
Solyc02g076940.2.1,5.218802487,3.023674724,11.50120894,2.418439275,6.516607431
Solyc05g056620.2.1,5.218802487,2.015783149,0,0,13.03321486
Solyc11g065180.2.1,146.1264696,83.65500069,90.73175943,233.3793901,223.7368551
Solyc02g081840.4.1,80.89143854,99.78126588,93.28758364,163.2446511,141.193161
Solyc05g026360.4.1,202.2285964,219.7203632,153.3494526,240.6347079,356.2412062
Solyc04g008205.1.1,23.48461119,25.19728936,24.28032999,70.13473898,79.28539041
Solyc09g090890.3.1,1.304700622,1.007891575,0,0,1.086101239
Solyc09g072890.2.1,170.9157814,93.73391643,71.56307786,100.3652299,87.97420032
Solyc02g081140.3.1,1585.211255,1130.854347,1378.867161,937.1452192,687.502084
Solyc04g082570.3.1,1199.019871,932.2997064,762.9135265,648.1417258,434.4404954
Solyc03g095190.4.1,1162.488254,1193.343624,1194.847818,785.9927645,599.5278837
Solyc08g066670.3.1,5.218802487,22.17361464,10.22329684,7.255317826,4.344404954
Solyc08g078780.2.1,339.2221616,167.3100014,198.0763762,96.73757101,152.0541734
Solyc01g005730.3.1,400.5430909,462.6222327,419.1551703,1006.070739,761.3569682
Solyc01g044370.3.1,2.609401243,9.071024171,1.277912105,15.71985529,11.94711362
Solyc01g108440.2.1,82.19613917,21.16572307,34.50362683,24.18439275,23.89422725
Solyc04g054780.3.1,301.3858436,296.3201229,319.4780262,598.5637206,546.308923
Solyc07g005330.3.1,3987.1651,4875.171546,4626.041819,4767.953031,3390.808067
Solyc03g034020.4.1,276.5965318,282.2096409,264.5278057,247.8900257,188.9816155
Solyc02g067935.1.1,0,0,5.111648419,0,0
Solyc01g105340.4.1,20774.748,22620.11061,21700.22545,16855.31253,18601.65591
Solyc03g046470.3.1,459.2546188,462.6222327,380.8178072,193.475142,202.0148304
Solyc11g072980.1.1,82.19613917,161.2626519,143.1261557,85.85459427,185.7233118
Solyc02g069720.3.1,3610.10662,3872.319429,4647.766325,4973.52037,4322.682929
Solyc01g111980.3.1,11288.26978,8501.565431,12207.89434,6498.346333,10250.62349
Solyc01g099440.4.1,0,0,3.833736314,6.046098188,1.086101239
Solyc01g081310.3.1,357.4879703,310.430605,278.5848388,1415.996196,541.964518
Solyc02g085840.2.1,2469.798277,2111.532849,2362.859482,1104.017529,1342.421131
Solyc11g071370.1.1,46.96922238,42.33144613,28.1140663,22.97517312,13.03321486
Solyc12g042880.3.1,5.218802487,6.047349447,7.667472628,8.464537463,4.344404954
Solyc01g109070.2.1,438.3794089,540.229884,677.2934155,1270.889839,784.1650942
Solyc04g050790.3.1,48.273923,48.37879558,70.28516576,49.57800514,59.73556812
Solyc06g050530.3.1,0,0,12.77912105,7.255317826,2.172202477
Solyc07g052640.3.1,806.3049842,813.3685007,870.2581433,697.7197309,748.3237533
Solyc02g078890.1.1,30.0081143,23.18150621,29.39197841,29.0212713,28.2386322
Solyc01g103873.1.1,52.18802487,24.18939779,25.55824209,2.418439275,2.172202477
Solyc04g072031.1.1,0,7.055241022,2.555824209,4.836878551,0
Solyc02g093940.3.1,738.4605519,816.3921754,575.0604471,559.8686922,434.4404954
Solyc08g076770.4.1,1259.0361,1385.850915,1376.311337,1793.272723,1721.470463
Solyc08g068930.3.1,366.6208747,328.5726533,399.9864888,680.790656,535.4479106
Solyc03g026300.4.1,1826.58087,1762.802364,2153.281896,2906.964009,2893.373699
Solyc12g070270.2.1,2789.449929,2727.354601,2015.267389,453.4573641,941.6497738
Solyc01g017720.2.1,0,25.19728936,12.77912105,2.418439275,3.258303716
Solyc02g093700.3.1,114.8136547,172.3494592,168.6843978,784.7835448,629.9387183
Solyc08g068310.3.1,1050.284,1140.933262,950.7666059,818.6416947,822.1786375
Solyc01g088450.2.1,203.533297,217.7045801,295.1976962,403.879359,404.0296607
Solyc02g062520.3.1,390.1054859,466.653799,576.3383592,467.9679998,563.6865428
Solyc11g068650.2.1,968.0878613,762.9739219,667.0701186,286.5850541,319.3137641
Solyc02g068110.4.1,943.2985495,1057.278262,1325.194853,2275.751358,2111.380808
Solyc09g072650.4.1,626.2562984,468.6695822,401.2644009,285.3758345,237.8561712
Solyc08g076200.4.1,1654.360388,1338.480011,1202.51529,1235.82247,1013.332456
Solyc11g065260.3.1,134.384164,88.69445856,92.00967153,133.0141601,150.9680722
Solyc12g049590.2.1,135.6888647,151.1837362,85.62011101,162.0354314,102.0935164
Solyc04g081960.1.1,122.6418584,123.9706637,135.4586831,218.8687544,143.3653635
Solyc03g062660.4.1,301.3858436,251.9728936,290.0860478,274.4928577,373.618826
Solyc11g150100.1.1,414.8947977,269.1070504,316.922202,181.3829456,331.2608777
Solyc03g120100.3.1,32.61751554,41.32355456,26.8361542,61.67020152,43.44404954
Solyc05g056060.4.1,190304.9374,196633.5988,238393.2252,220150.5272,274524.0351
Solyc01g098920.4.1,4088.931748,3450.01286,3612.65752,2260.031503,2021.234405
Solyc08g048370.4.1,208.7520995,228.7913874,269.6394541,274.4928577,237.8561712
Solyc01g016560.1.1,53.49272549,49.38668715,56.2281326,24.18439275,31.49693592
Solyc02g084300.1.1,0,3.023674724,0,0,0
Solyc06g062990.3.1,836.3130985,646.0584993,729.6878118,269.6559792,296.5056381
Solyc03g078830.1.1,105.6807504,134.0495794,177.6297825,88.27303355,173.7761982
Solyc10g012420.3.1,887.1964227,863.7630794,1330.306501,1661.467782,1302.235385
Solyc08g023570.2.1,24.78931181,26.20518094,35.78153893,56.83332297,58.64946688
Solyc11g006980.1.1,69.14913295,82.64710911,61.33978102,72.55317826,76.0270867
Solyc02g069057.1.1,0,0,0,7.255317826,0
Solyc01g099050.3.1,0,6.047349447,7.667472628,4.836878551,2.172202477
Solyc10g084800.2.1,3022.99134,2631.604901,3074.656524,1494.595472,1683.45692
Solyc10g039190.2.1,387.4960846,340.6673522,237.6916515,262.4006614,200.9287291
Solyc09g091100.4.1,3668.818148,3334.105329,3058.043666,2068.9748,2849.92965
Solyc01g096380.1.1,2.609401243,0,2.555824209,12.09219638,4.344404954
Solyc11g011390.3.1,144.821769,148.1600615,118.8458257,223.705633,177.0345019
Solyc07g014650.3.1,2220.600458,2021.830499,2803.739158,3107.694469,4097.859973
Solyc02g081860.3.1,79.58673792,69.54451864,43.44901156,50.78722478,73.85488422
Solyc01g079450.3.1,5216.193085,4318.815397,3567.930596,1651.794025,1413.017711
Solyc04g081060.3.1,0,4.031566298,0,0,0
Solyc05g051460.3.1,213.970902,296.3201229,388.4852798,897.2409711,538.7062143
Solyc08g007060.4.1,434.465307,394.0856056,382.0957193,582.8438653,228.0812601
Solyc07g005590.3.1,2301.491897,1791.023328,2160.949369,718.2764648,1023.107367
Solyc05g007560.3.1,11333.9343,14154.82927,12941.41588,25957.10874,20276.42402
Solyc02g089390.3.1,26.09401243,52.41036188,42.17109945,147.5247958,119.4711362
Solyc03g098030.3.1,0,4.031566298,7.667472628,2.418439275,2.172202477
Solyc05g006640.4.1,424.027702,321.5174123,265.8057178,366.3935502,388.8242434
Solyc06g051730.4.1,618.4280947,588.6086795,543.1126445,344.6275967,515.8980883
Solyc02g082520.3.1,0,4.031566298,7.667472628,15.71985529,8.688809908
Solyc07g041980.3.1,100.4619479,111.8759648,146.959892,264.8191006,270.4392084
Solyc02g071930.2.1,16.96110808,43.33933771,14.05703315,32.64893022,24.98032849
Solyc05g051900.3.1,1941.394525,950.4417548,1403.147491,1460.737322,2930.301141
Solyc01g110460.4.1,641.9127059,676.2952465,756.523966,1301.12033,1321.785207
Solyc06g071160.3.1,365.3161741,399.1250635,323.3117625,216.4503151,148.7958697
Solyc04g051580.4.1,2529.814505,2731.386167,2367.97113,1795.691162,2294.931917
Solyc09g092640.3.1,1428.647181,1643.871158,1934.758926,4125.857404,3069.3221
Solyc01g110930.1.1,7.82820373,6.047349447,10.22329684,24.18439275,29.32473344
Solyc02g085290.3.1,544.0601592,809.3369344,692.6283607,668.6984596,732.0322348
Solyc11g042980.1.1,0,0,2.555824209,2.418439275,0
Solyc10g008710.3.1,281.8153343,478.7484979,307.9768172,264.8191006,468.1096338
Solyc09g082570.3.1,1021.580587,941.3707306,1265.132984,1466.78342,924.272154
Solyc01g060470.3.1,5715.893424,4888.274137,4282.283463,1969.81879,1758.397905
Solyc09g072970.3.1,1257.731399,1403.992963,1556.496943,2451.088205,1851.802612
Solyc11g071610.2.1,10.43760497,2.015783149,0,0,2.172202477
Solyc05g014050.3.1,1075.073312,878.881453,724.5761633,548.9857155,451.8181152
Solyc09g064200.4.1,377.0584797,327.5647617,273.4731904,588.8899635,399.6852558
Solyc01g103875.1.1,117.423056,67.52873549,30.66989051,7.255317826,13.03321486
Solyc04g054470.3.1,1634.789879,1517.884711,1046.610014,1047.184206,652.7468443
Solyc06g075140.3.1,30.0081143,31.24463881,35.78153893,10.88297674,24.98032849
Solyc12g021160.1.1,23.48461119,20.15783149,26.8361542,82.22693536,78.19928917
Solyc10g081200.1.1,15.65640746,8.063132596,7.667472628,2.418439275,2.172202477
Solyc01g110800.3.1,57.40682735,14.11048204,29.39197841,29.0212713,45.61625202
Solyc08g066540.3.1,568.8494711,758.9423556,687.5167123,1199.545881,1062.207011
Solyc09g010690.4.1,844.1413022,936.3312727,1136.063861,651.7693847,995.9548357
Solyc01g008820.3.1,3321.767783,3692.914729,4029.256866,5453.580566,4510.578444
Solyc02g088010.3.1,369.2302759,345.7068101,397.4306645,547.7764958,650.5746419
Solyc02g084032.1.1,7.82820373,0,0,0,0
Solyc01g106400.3.1,1021.580587,1236.682962,1375.033425,2859.804443,3030.222455
Solyc12g096550.2.1,11855.81455,8956.124531,8195.250327,3449.903626,3551.55105
Solyc07g048040.1.1,442.2935107,345.7068101,512.442754,292.6311523,262.8364997
Solyc01g095190.2.1,7.82820373,10.07891575,7.667472628,12.09219638,2.172202477
Solyc03g078350.3.1,289.643538,267.0912673,242.8032999,262.4006614,167.2595907
Solyc03g114280.3.1,718.8900425,825.4631995,766.7472628,654.187824,670.1244642
Solyc07g045180.4.1,75.67263606,70.55241022,63.89560523,102.7836692,65.16607431
Solyc02g068390.3.1,922.4233395,1132.87013,1104.116058,1712.255007,1651.959984
Solyc08g005420.3.1,44.35982114,61.48138605,57.50604471,19.3475142,43.44404954
Solyc11g068800.2.1,301.3858436,269.1070504,203.1880246,162.0354314,132.5043511
Solyc01g087130.4.1,23.48461119,11.08680732,30.66989051,7.255317826,10.86101239
Solyc09g009880.3.1,1367.326252,1034.096755,1093.892762,949.2374155,739.6349434
Solyc06g009270.3.1,1423.428378,1124.806997,1339.251886,928.6806817,786.3372967
Solyc02g072520.3.1,1103.776726,1293.12489,1092.614849,415.9715553,444.2154065
Solyc01g087440.3.1,80.89143854,51.4024703,26.8361542,3.627658913,4.344404954
Solyc09g090800.2.1,0,0,0,50.78722478,2.172202477
Solyc06g065980.3.1,1843.541978,2158.903753,2136.669039,3367.676691,3337.589106
Solyc09g091090.2.1,2.609401243,9.071024171,11.50120894,7.255317826,26.06642972
Solyc01g094840.3.1,1063.331007,971.6074779,1263.855072,1758.205353,2289.501411
Solyc04g079900.3.1,1803.096259,1485.632181,1500.268811,905.7055086,740.7210447
Solyc12g096340.2.1,1878.768895,2018.806824,2361.581569,3781.229807,3961.011217
Solyc07g007840.3.1,44.35982114,44.34722928,48.56065998,26.60283203,34.75523963
Solyc07g005090.4.1,2023.590664,1642.863266,1955.20552,1436.55293,1755.139601
Solyc01g091490.3.1,183.9627877,161.2626519,361.6491256,862.1736016,1190.366957
Solyc10g011810.4.1,2610.705944,2842.25424,3325.127296,3863.456742,3659.075073
Solyc10g007290.4.1,306.6046461,286.2412072,164.8506615,122.1311834,131.4182499
Solyc09g009080.4.1,258.3307231,190.4915076,138.0145073,268.4467596,326.9164728
Solyc11g073180.2.1,0,3.023674724,5.111648419,3.627658913,2.172202477
Solyc10g006220.4.1,258.3307231,217.7045801,232.580003,307.141788,283.4724232
Solyc07g065500.2.1,6155.577533,5607.908721,7528.180209,8795.863644,11096.69635
Solyc03g111730.3.1,56.10212673,36.28409668,40.89318735,64.08864079,72.76878298
Solyc05g010280.3.1,2263.655579,2325.205862,2806.294982,3795.740443,4083.740657
Solyc01g060375.1.1,0,2.015783149,5.111648419,0,0
Solyc07g009230.3.1,5.218802487,6.047349447,69.00725365,36.27658913,23.89422725
Solyc08g083150.1.1,0,5.039457873,2.555824209,2.418439275,1.086101239
Solyc01g022740.3.1,641.9127059,662.1847645,824.2533075,796.8757412,909.0667366
Solyc01g099150.5.1.1,229.6273094,292.2885566,347.5920925,284.1666148,584.3224663
Solyc01g096730.2.1,45.66452176,129.0101215,104.7887926,177.7552867,60.82166936
Solyc11g011130.3.1,2737.261904,2555.005141,2813.962454,3714.722727,3810.043145
Solyc02g084020.3.1,1030.713491,1189.312058,1198.681554,1522.407524,1154.525617
Solyc01g007870.3.1,61.32092922,43.33933771,47.28274787,24.18439275,47.78845449
Solyc02g021550.3.1,1163.792955,1211.485673,1340.529798,2319.283265,1975.618153
Solyc02g036270.4.1,45.66452176,44.34722928,10.22329684,6.046098188,2.172202477
Solyc10g008050.2.1,14.35170684,20.15783149,17.89076947,68.92551935,70.5965805
Solyc10g080590.2.1,6882.295779,7807.128136,7649.581858,7633.803572,7052.055342
Solyc02g093500.4.1,0,8.063132596,5.111648419,2.418439275,4.344404954
Solyc08g061490.3.1,297.4717417,229.799279,460.0483577,1068.95016,2183.063489
Solyc03g065340.3.1,1026.799389,1173.185793,845.9778133,1373.673508,932.9609639
Solyc08g066580.4.1,708.4524376,660.1689813,366.760774,374.8580877,220.4785514
Solyc11g072270.3.1,2017.067161,2457.239659,2507.263549,3858.619864,2820.604916
Solyc02g081010.3.1,370.5349766,357.801509,328.4234109,303.514129,343.2079914
Solyc06g084820.2.1,83.50083979,89.70235013,134.180771,181.3829456,118.385035
Solyc11g008010.2.1,2313.234202,1906.930859,2182.673875,1519.989085,1883.299548
Solyc08g061240.3.1,53.49272549,40.31566298,102.2329684,268.4467596,127.0738449
Solyc02g089490.4.1,3.914101865,5.039457873,5.111648419,13.30141601,9.774911147
Solyc02g085330.1.1,0,4.031566298,1.277912105,0,7.60270867
Solyc04g072036.1.1,2114.919708,1624.721218,1084.947377,718.2764648,835.2118524
Solyc04g058150.3.1,42492.79455,51757.24814,79801.7772,81333.32205,97401.55907
Solyc06g083480.4.1,1068.549809,1034.096755,1022.329684,860.964382,1106.737162
Solyc08g063055.1.1,0,3.023674724,1.277912105,0,0
Solyc02g093330.4.1,15.65640746,14.11048204,6.389560523,20.55673384,7.60270867
Solyc05g007130.4.1,122.6418584,134.0495794,48.56065998,79.80849608,43.44404954
Solyc04g050240.3.1,2189.287643,2501.586888,2463.814538,2730.417942,2853.187954
Solyc02g090210.3.1,5.218802487,6.047349447,46.00483577,31.43971058,17.37761982
Solyc08g080580.4.1,32.61751554,45.35512085,25.55824209,32.64893022,31.49693592
Solyc03g118150.3.1,1308.614724,1527.963627,1542.43991,2148.783296,2375.303409
Solyc12g010780.2.1,0,2.015783149,5.111648419,6.046098188,3.258303716
Solyc04g079470.3.1,33.92221616,35.27620511,51.11648419,128.1772816,38.01354335
Solyc06g010010.3.1,14.35170684,35.27620511,15.33494526,25.39361239,20.63592353
Solyc06g060950.1.1,0,0,0,0,0
Solyc01g008960.3.1,6253.43008,5395.243598,4712.939842,4833.250892,3055.202784
Solyc10g078910.3.1,1820.057367,2032.917306,1532.216613,2004.886159,1621.549149
Solyc06g073170.1.1,1077.682714,909.1182002,1496.435075,1793.272723,1585.707808
Solyc12g096280.2.1,117.423056,147.1521699,218.5229699,448.6204856,401.8574582
Solyc12g017230.2.1,78.2820373,58.45771132,58.78395681,77.39005681,162.9151858
Solyc06g064540.3.1,10.43760497,29.22885566,26.8361542,16.92907493,18.46372105
Solyc02g079950.3.1,466759.2568,444572.9104,483333.1941,196495.7727,257437.4905
Solyc08g007300.3.1,79.58673792,77.60765124,31.94780262,68.92551935,57.56336564
Solyc04g079100.3.1,583.2011779,465.6459074,361.6491256,385.7410644,364.9300161
Solyc03g121130.3.1,922.4233395,1005.875791,955.8782543,968.5849297,990.5243295
Solyc07g062650.4.1,39816.85357,42813.2183,38028.10841,25708.0095,22381.28822
Solyc02g080390.2.1,15.65640746,12.09469889,2.555824209,1.209219638,8.688809908
Solyc03g019860.3.1,189.1815901,102.8049406,109.900441,136.6418191,168.345692
Solyc12g005050.2.1,289.643538,252.9807852,255.5824209,108.8297674,119.4711362
Solyc02g074600.4.1,1.304700622,0,2.555824209,0,0
Solyc04g072034.1.1,234.8461119,195.5309655,187.8530794,384.5318448,392.0825471
Solyc01g044556.1.1,5.218802487,8.063132596,1.277912105,26.60283203,26.06642972
Solyc06g074850.3.1,670.6161195,620.8612099,723.2982512,228.5425115,482.2289499
Solyc07g043480.1.1,5919.426721,7877.680547,6594.02646,5101.697651,3337.589106
Solyc07g056490.4.1,4563.842775,4894.321486,6516.073822,11236.06887,11420.35452
Solyc03g113520.3.1,657.5691133,713.5872348,587.8395681,436.5282892,423.579483
Solyc12g099770.2.1,1968.793238,2180.069476,2566.047506,4515.226127,3710.121831
Solyc03g111350.3.1,60.0162286,130.0180131,104.7887926,193.475142,165.0873883
Solyc10g085010.3.1,199.6191951,311.4384965,393.5969282,607.0282581,266.0948034
Solyc05g056560.3.1,332.6986585,411.2197624,405.0981372,644.5140669,520.2424932
Solyc01g056580.4.1,2.609401243,0,5.111648419,0,0
Solyc01g099450.4.1,28.70341368,32.25253039,21.72450578,18.13829456,56.4772644
Solyc03g117910.3.1,0,0,0,0,0
Solyc01g103350.3.1,754.1169593,712.5793432,499.6636329,245.4715864,192.2399192
Solyc01g108960.1.1,6.523503108,2.015783149,1.277912105,4.836878551,3.258303716
Solyc04g005820.4.1,529.7084524,529.1430766,591.6733045,644.5140669,786.3372967
Solyc06g083660.4.1,2272.788483,1839.402124,1189.736169,1176.570707,950.3385837
Solyc01g108890.3.1,2181.459439,1749.699773,1791.632771,916.5884853,856.9338772
Solyc03g093850.2.1,10.43760497,17.13415677,7.667472628,2.418439275,5.430506193
Solyc10g085710.3.1,2104.482103,2018.806824,2309.187173,1568.35787,1839.855498
Solyc07g052910.3.1,84.80554041,41.32355456,37.05945103,222.4964133,94.49080775
Solyc05g007790.3.1,682.3584251,813.3685007,728.4098997,1683.233736,1631.32406
Solyc01g110540.3.1,5358.405453,6993.759636,7133.305368,11034.12919,9643.492897
Solyc04g081590.4.1,517.9661468,491.8510884,341.2025319,367.6027698,322.5720678
Solyc02g070950.1.1,354655.4653,328960.6916,423257.2682,281887.2358,409925.0182
Solyc06g060610.2.1,288.3388374,457.5827748,411.4876977,102.7836692,197.6704254
Solyc12g017880.3.1,100.4619479,126.9943384,80.50846259,64.08864079,136.8487561
Solyc03g115700.3.1,1124.651936,815.3842838,1222.961884,1206.801198,1691.059628
Solyc09g064780.3.1,178.7439852,177.3889171,172.5181341,113.6666459,84.7158966
Solyc01g107250.3.1,1612.609968,1751.715557,2063.828049,3406.371719,2994.381115
Solyc05g051790.3.1,1359.498048,1374.764108,1306.026171,1194.709002,885.1725094
Solyc06g063060.3.1,121.3371578,91.71813328,253.0265967,310.7694469,530.0174044
Solyc06g074670.4.1,2572.869626,2322.182188,1976.930026,1223.730273,1548.780366
Solyc06g071980.3.1,257.0260225,190.4915076,177.6297825,65.29786043,70.5965805
Solyc02g084280.3.1,5.218802487,14.11048204,10.22329684,73.7623979,35.84134087
Solyc06g068030.3.1,836.3130985,828.4868743,1128.396388,1894.847172,1830.080587
Solyc06g009940.1.1,301.3858436,51.4024703,157.1831889,41.11346768,35.84134087
Solyc11g012540.2.1,76.97733668,62.48927762,67.72934155,58.04254261,106.4379214
Solyc02g078630.2.1,511.4426437,567.4429565,788.4717686,810.1771572,931.8748626
Solyc03g098490.1.1,11.7423056,9.071024171,28.1140663,39.90424804,49.96065697
Solyc11g064950.3.1,517.9661468,454.5591001,458.7704456,305.9325683,456.1625202
Solyc01g099240.4.1,3876.265547,4118.244974,5222.826772,3088.346955,3712.294033
Solyc04g051370.4.1,1651.750987,1551.145133,1267.688808,1990.375524,1763.828411
Solyc00g500323.1.1,0,0,2.555824209,4.836878551,2.172202477
Solyc12g007090.2.1,6523.503108,6176.359569,5736.547438,4429.371533,5641.209833
Solyc05g015800.3.1,353.5738685,669.2400055,476.661215,3683.283016,1015.504658
Solyc04g008780.4.1,7.82820373,6.047349447,8.945384733,15.71985529,17.37761982
Solyc01g104190.2.1,1221.199782,1645.886941,1928.369366,2925.102303,2780.419171
Solyc07g044970.1.1,60.0162286,2.015783149,35.78153893,392.9963822,1630.237959
Solyc00g118690.1.1,0,0,0,0,0
Solyc04g016085.1.1,0,0,0,4.836878551,0
Solyc12g015870.2.1,5644.134889,6083.633544,6976.122179,9772.913111,10680.71958
Solyc12g008940.2.1,2108.396205,2375.600441,2045.93728,1609.471338,1735.589779
Solyc05g048810.4.1,490.5674338,331.596328,531.6114355,371.2304288,447.4737103
Solyc01g096550.3.1,167.0016796,167.3100014,127.7912105,170.4999689,121.6433387
Solyc03g116760.3.1,1519.976224,1539.050434,1599.945955,1233.40403,1331.560118
Solyc12g038080.1.1,2.609401243,3.023674724,5.111648419,9.673757101,8.688809908
Solyc03g098070.3.1,33.92221616,50.39457873,25.55824209,26.60283203,48.87455573
Solyc01g006330.4.1,2465.884175,2172.006343,1904.089036,1298.701891,1969.101545
Solyc09g010430.1.1,108.2901516,104.8207238,161.0169252,174.1276278,285.6446257
Solyc09g066490.4.1,1681.759101,1828.315316,2098.331676,2238.265549,1658.476591
Solyc08g075350.3.1,23.48461119,22.17361464,11.50120894,3.627658913,6.516607431
Solyc02g005520.2.1,135.6888647,134.0495794,192.9647278,207.9857777,206.3592353
Solyc01g068560.3.1,4917.416643,5138.231247,5511.634907,5649.474147,6487.282698
Solyc01g108220.3.1,3.914101865,4.031566298,0,4.836878551,3.258303716
Solyc04g050310.3.1,568.8494711,564.4192817,667.0701186,881.5211158,912.3250403
Solyc03g019780.4.1,9854.403796,9908.582069,7655.971419,3587.754665,3083.441416
Solyc05g053360.3.1,1322.96643,1337.472119,1644.672879,2403.92864,2011.459494
Solyc02g037490.1.1,41.75041989,34.26831353,35.78153893,0,6.516607431
Solyc08g075300.4.1,164.3922783,169.3257845,187.8530794,89.48225318,56.4772644
Solyc08g075690.3.1,10735.07672,12508.94233,14932.40294,19555.49998,17220.13514
Solyc03g113980.3.1,80.89143854,58.45771132,61.33978102,22.97517312,48.87455573
Solyc02g036300.3.1,1.304700622,11.08680732,6.389560523,4.836878551,9.774911147
Solyc02g014130.3.1,373.1443778,120.9469889,93.28758364,0,4.344404954
Solyc03g025700.2.1,24.78931181,22.17361464,19.16868157,36.27658913,13.03321486
Solyc06g076290.1.1,0,4.031566298,5.111648419,7.255317826,6.516607431
Solyc01g006740.4.1,290.9482386,242.9018695,265.8057178,194.6843617,182.4650081
Solyc08g066550.3.1,24.78931181,14.11048204,23.00241788,0,4.344404954
Solyc05g053270.1.1,14.35170684,18.14204834,10.22329684,42.32268732,35.84134087
Solyc09g005990.4.1,13.04700622,27.21307251,24.28032999,33.85814985,10.86101239
Solyc05g050220.3.1,15.65640746,29.22885566,15.33494526,25.39361239,13.03321486
Solyc04g008610.3.1,134.384164,108.8522901,117.5679136,212.8226562,137.9348573
Solyc00g500236.1.1,0,1.007891575,1.277912105,4.836878551,3.258303716
Solyc12g088960.2.1,1744.384731,1998.648992,2278.517283,3692.956773,3112.76615
Solyc12g055760.2.1,4175.041989,4925.566125,5528.247765,9308.57277,7322.49455
Solyc01g005680.4.1,191.7909914,209.6414475,310.5326414,522.3828835,601.7000861
Solyc11g010190.1.1,1702.634311,1804.125918,1395.480018,661.4431418,513.7258858
Solyc11g061985.1.1,0,0,2.555824209,9.673757101,0
Solyc05g006940.3.1,362.7067728,408.1960877,447.2692366,501.8261496,476.7984437
Solyc02g078020.3.1,898.9387283,581.5534385,526.4997871,365.1843306,328.002574
Solyc11g044870.2.1,788.0391755,684.3583791,681.1271518,697.7197309,784.1650942
Solyc02g080400.3.1,10.43760497,8.063132596,7.667472628,12.09219638,8.688809908
Solyc10g050160.2.1,545.3648599,616.8296436,578.8941834,419.5992143,541.964518
Solyc10g005040.4.1,444.902912,508.9852451,676.0155034,1734.02096,1225.122197
Solyc01g109680.3.1,542.7554586,647.0663909,568.6708866,603.4005992,622.3360097
Solyc12g057100.2.1,1988.363747,2712.236227,2902.13839,2811.435657,3578.703581
Solyc02g085570.4.1,1778.306947,1365.693083,1523.271229,1824.712433,1719.298261
Solyc01g091750.3.1,1042.455797,922.2207907,1129.674301,1653.003245,1508.59462
Solyc01g103140.3.1,621.0374959,844.6131395,498.3857208,390.577943,283.4724232
Solyc06g036330.1.1,1777.002247,1596.500254,2187.785523,2406.347079,1735.589779
Solyc01g097760.3.1,4649.953016,4827.800642,3475.920925,2181.432226,1550.952569
Solyc01g088630.3.1,147.4311702,122.9627721,161.0169252,91.90069246,109.6962251
Solyc07g018350.2.1,497.0909369,551.3166913,448.5471487,873.0565784,682.0715778
Solyc05g013200.1.1,136.9935653,89.70235013,38.33736314,3.627658913,9.774911147
Solyc01g095515.1.1,104.3760497,175.373134,120.1237378,146.3155762,271.5253096
Solyc03g123850.2.1,67.84443233,70.55241022,39.61527524,66.50708007,90.1464028
Solyc06g005620.3.1,5.218802487,0,10.22329684,4.836878551,0
Solyc12g042440.2.1,674.5302214,491.8510884,429.3784672,246.6808061,267.1809047
Solyc12g056830.1.1,141363.0077,158903.1778,168424.9817,174180.8335,223947.5588
Solyc03g007900.3.1,587.1152798,585.5850048,580.1720955,484.8970747,641.885832
Solyc03g043960.3.1,3612.716021,4243.223529,5225.382596,6788.559046,6684.953123
Solyc04g063240.3.1,23166.26424,21487.24048,24744.21208,19508.34041,30732.32064
Solyc11g005380.2.1,1454.741193,1265.911818,1267.688808,516.3367853,688.5881852
Solyc08g080980.4.1,18.2658087,26.20518094,24.28032999,44.74112659,44.53015078
Solyc04g051600.4.1,227.0179082,199.5625318,223.6346183,174.1276278,208.5314378
Solyc01g087650.4.1,3126.06269,3059.95882,2907.250038,1145.130997,1044.829391
Solyc10g054860.2.1,91.32904352,73.57608494,53.6723084,154.7801136,117.2989338
Solyc08g044243.1.1,2.609401243,4.031566298,7.667472628,0,5.430506193
Solyc09g009890.4.1,2082.302192,1894.83616,2098.331676,1750.950035,1767.086715
Solyc01g068360.4.1,18.2658087,20.15783149,23.00241788,25.39361239,44.53015078
Solyc01g008500.4.1,5.218802487,2.015783149,2.555824209,4.836878551,4.344404954
Solyc04g077680.3.1,943.2985495,718.6266926,635.122316,465.5495605,363.8439149
Solyc11g013180.2.1,2688.987981,2399.789839,1698.345187,701.3473898,873.2253958
Solyc04g078940.3.1,146.1264696,186.4599413,152.0715405,123.340403,107.5240226
Solyc01g068180.3.1,61.32092922,103.8128322,72.84098997,81.01771572,77.11318793
Solyc09g011810.3.1,40688.39359,54834.34111,45694.30313,38135.15971,52721.52632
Solyc12g100140.3.1,1350.365143,1569.287182,1291.969138,938.3544388,1252.274728
Solyc04g064870.3.1,897.6340277,902.0629592,1208.904851,4258.871564,1684.543021
Solyc04g050210.1.1,0,0,0,0,0
Solyc06g060750.3.1,340.5268623,293.2964482,244.081212,189.8474831,193.3260205
