GeneID,GSM7413358,GSM7413360,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101250130,83.09271741,73.43207074,75.43682939,56.11456377,78.99151006,66.27164933,58.30386624,76.82619252,70.07812705,77.82917048,47.82414229,46.90629707,60.21097863
544279,37.58956264,66.5784108,50.29121959,51.10433486,39.9957013,142.4345896,115.6195314,7.98194208,7.896126991,9.851793732,80.70324011,48.90230971,51.17933184
101250855,65.28713511,93.99305054,47.27374641,69.14115893,57.99376688,60.33687476,36.56344154,44.8984242,61.19498418,46.30343054,29.89008893,37.92424018,47.1652666
101260498,57.37354298,54.82927948,42.24462446,41.08387705,43.99527142,58.35861657,36.56344154,56.87133732,60.20796831,52.21450678,101.6263024,123.7527838,80.28130484
543687,111.7794889,85.18120206,93.54166844,67.13706737,104.9887159,36.59777649,25.69322919,59.8645656,49.3507937,54.18486553,49.81681488,62.8743982,69.24262543
101244346,67.26553315,70.49478791,28.16308297,34.06955658,36.9960237,53.4129711,45.45725164,43.90068144,42.44168258,42.36271305,71.73621343,99.80063207,80.28130484
101251864,70.2331302,76.36935357,36.20967811,46.09410595,43.99527142,64.29339114,42.49264828,50.88488076,61.19498418,53.19968615,55.79483267,82.83452461,60.21097863
101251433,98.91990168,53.85018521,131.7629953,97.19844082,165.9821604,16.81519461,7.905608982,37.91422488,28.62346034,30.54056057,74.72522233,99.80063207,68.23910912
101257116,48.47075183,62.6620337,38.22132689,46.09410595,41.99548636,69.23903661,58.30386624,61.86005112,58.23393656,59.11076239,70.73987713,78.84249933,53.18636446
101249287,55.39514494,58.74565659,43.25044885,47.09615174,44.99516396,62.31513295,46.44545277,54.8758518,65.14304768,55.1700449,65.75819565,69.86044245,57.2004297
544081,128.5958722,93.01395627,27.15725858,33.06751079,32.99645357,28.68474374,20.75222358,24.943569,43.42869845,23.64430496,77.71423122,119.7607585,96.33756581
101259309,42.53555772,81.26482495,48.27957081,44.09001439,73.9920474,58.35861657,31.62243593,52.88036628,39.48063496,39.40717493,44.8351334,33.9322149,14.04922835
101246777,107.8226928,71.47388218,79.46012695,62.12683846,88.99043538,36.59777649,31.62243593,58.86682284,54.28587307,55.1700449,63.76552305,62.8743982,85.2988864
101259197,64.29793609,51.89199665,69.40188303,81.16570831,80.99129512,50.44558382,45.45725164,52.88036628,40.46765083,44.33307179,63.76552305,82.83452461,55.19339708
101251485,75.17912528,81.26482495,40.23297567,59.12070112,43.99527142,69.23903661,52.3746595,42.90293868,39.48063496,43.34789242,36.86444301,46.90629707,54.18988077
101247634,57.37354298,67.55750508,70.40770743,56.11456377,66.99279967,72.20642389,49.41005613,50.88488076,46.38974607,48.27378929,50.81315118,53.89234132,53.18636446
101263561,28.68677149,52.87109093,44.25627324,63.12888424,50.99451915,82.09771484,59.29206736,45.89616696,48.36377782,49.25896866,42.8424608,41.91626547,35.12307087
101263123,2.967597051,3.916377106,188.0891613,174.355966,208.9775393,2.967387283,10.87021235,6.98419932,12.83120636,6.896255613,63.76552305,52.89433499,21.07384252
101246767,69.24393118,80.28573067,22.12813662,25.05114454,27.99699091,59.34774567,61.26846961,86.80362012,75.01320642,80.7847086,89.67026679,83.83253094,79.27778853
101248560,48.47075183,73.43207074,76.44265378,87.177983,83.99097272,106.8259422,34.58703929,47.89165248,32.57152384,43.34789242,26.90108004,29.94018962,63.22152757
101257580,28.68677149,46.017431,78.45430256,87.177983,73.9920474,39.56516378,56.32746399,40.90745316,40.46765083,37.43681618,50.81315118,45.90829075,35.12307087
101245934,68.25473216,87.13939061,12.0698927,11.0225036,5.999355194,72.20642389,69.17407859,90.79459116,94.7535239,97.53275795,90.66660309,88.82256254,84.29537009
101244759,183.0018181,94.97214482,34.19802932,31.06341923,48.99473409,37.58690559,23.71682694,80.81716356,70.07812705,47.28860991,50.81315118,59.88037924,97.34108212
101265706,492.6211104,126.3031617,160.9319027,57.11660955,161.9825902,24.72822736,59.29206736,43.90068144,60.20796831,101.4734754,8.967026679,15.96810113,38.1336198
101266082,43.52475674,60.70384514,34.19802932,37.07569392,36.9960237,68.24990752,64.23307298,68.84425044,73.03917467,66.00701801,73.72888603,77.84449301,57.2004297
101263636,58.36274199,88.11848489,46.26792202,38.0777397,51.99441168,94.95639307,41.50444715,82.81264908,68.1040953,87.68096422,36.86444301,51.89632867,52.18284815
101253930,59.35194101,71.47388218,44.25627324,64.13093002,54.99408928,58.35861657,43.4808494,48.88939524,56.25990481,58.12558302,46.82780599,63.87240452,45.15823398
101268545,56.38434396,72.45297646,47.27374641,49.1002433,47.99484155,68.24990752,57.31566512,60.86230836,55.27288894,61.08112114,39.85345191,41.91626547,47.1652666
101255135,62.31953806,73.43207074,43.25044885,48.09819752,42.99537889,69.23903661,49.41005613,60.86230836,56.25990481,66.00701801,38.85711561,54.89034764,60.21097863
101250285,45.50315477,71.47388218,60.34946351,54.11047221,57.99376688,68.24990752,53.36286063,55.87359456,60.20796831,57.14040365,38.85711561,34.93022122,41.14416873
101248885,24.72997542,42.10105389,57.33199033,88.18002878,59.99355194,46.48906744,29.64603368,27.93679728,32.57152384,24.62948433,49.81681488,40.91825915,49.17229922
101246695,48.47075183,67.55750508,50.29121959,59.12070112,51.99441168,90.99987669,65.2212741,77.82393528,62.18200006,66.99219738,41.8461245,41.91626547,44.15471766
101258567,58.36274199,65.59931653,51.29704398,63.12888424,51.99441168,53.4129711,49.41005613,30.93002556,40.46765083,35.46645744,39.85345191,48.90230971,41.14416873
101247954,68.25473216,79.3066364,66.38440986,50.10228908,61.99333701,63.30426204,67.19767634,59.8645656,54.28587307,63.05147989,54.79849637,44.91028443,46.16175029
101257225,80.12512036,73.43207074,82.47760013,87.177983,97.98946817,61.32600385,29.64603368,59.8645656,62.18200006,66.99219738,18.93038966,25.94816434,38.1336198
101250370,52.42754789,48.95471383,52.30286837,57.11660955,56.99387435,50.44558382,63.24487185,36.91648212,42.44168258,43.34789242,59.78017786,57.8843666,48.16878291
101253922,71.22232921,62.6620337,38.22132689,39.07978548,36.9960237,50.44558382,57.31566512,32.92551108,29.61047622,29.5553812,77.71423122,83.83253094,71.24965805
101268253,77.15752331,90.07667344,18.10483905,27.0552361,26.99709837,51.43471291,77.07968757,83.81039184,103.6366668,43.34789242,73.72888603,56.88636028,83.29185378
101257656,69.24393118,73.43207074,27.15725858,30.06137345,28.99688344,66.27164933,56.32746399,80.81716356,82.90933341,89.65132296,56.79116897,64.87041084,69.24262543
101255233,100.8982997,74.41116501,83.48342452,52.10638064,83.99097272,37.58690559,34.58703929,56.87133732,50.33780957,61.08112114,60.77651416,61.87639188,75.26372329
101266162,69.24393118,76.36935357,37.2155025,35.07160236,46.99494902,69.23903661,52.3746595,61.86005112,61.19498418,75.85881174,44.8351334,47.90430339,53.18636446
101262182,128.5958722,113.5749361,58.33781472,57.11660955,91.99011298,49.45645472,18.77582133,97.77879048,93.76650802,90.63650234,35.86810672,60.87838556,85.2988864
101264719,20.77317935,28.39373402,76.44265378,98.2004866,52.99430422,82.09771484,26.68143031,58.86682284,96.72755564,132.9992154,58.78384156,92.81458782,159.5590934
101252121,64.29793609,68.53659936,32.18638054,36.07364814,35.99613117,59.34774567,51.38645838,70.83973596,57.24692069,50.24414803,81.69957641,77.84449301,72.25317436
101254327,39.56796067,52.87109093,56.32616594,65.13297581,62.99322954,66.27164933,50.39825726,37.91422488,41.4546667,39.40717493,42.8424608,45.90829075,38.1336198
101255257,680.5689236,141.9686701,14.08154149,3.006137345,5.999355194,12.85867823,71.15048083,120.726874,86.85739691,229.546794,13.94870817,29.94018962,51.17933184
101260931,53.41674691,50.91290238,65.37858547,58.11865533,68.99258473,33.63038921,34.58703929,47.89165248,49.3507937,64.03665926,62.76918675,63.87240452,54.18988077
101249621,57.37354298,58.74565659,61.3552879,67.13706737,64.9930146,48.46732563,42.49264828,24.943569,29.61047622,26.59984308,44.8351334,41.91626547,39.13713611
101251020,90.01711053,75.39025929,54.31451716,56.11456377,52.99430422,46.48906744,48.42185501,27.93679728,36.51958734,40.3923543,38.85711561,47.90430339,43.15120135
101255347,39.56796067,53.85018521,37.2155025,49.1002433,41.99548636,102.8694258,62.25667073,62.85779388,59.22095244,64.03665926,52.80582378,57.8843666,50.17581553
101267005,11.8703882,11.74913132,66.38440986,90.18412035,57.99376688,65.28252023,11.85841347,120.726874,103.6366668,136.9399329,62.76918675,144.7109165,269.9458875
101250444,14.83798525,28.39373402,51.29704398,41.08387705,43.99527142,57.36948748,67.19767634,32.92551108,45.4027302,47.28860991,21.91939855,39.92025283,28.0984567
100037737,54.40594593,49.9338081,92.53584405,67.13706737,100.9891458,65.28252023,58.30386624,92.79007668,82.90933341,52.21450678,41.8461245,45.90829075,63.22152757
101252889,74.18992626,76.36935357,59.34363912,78.15957097,65.99290714,41.54342197,28.65783256,33.92325384,34.54555559,37.43681618,38.85711561,65.86841716,64.22504388
101253182,24.72997542,28.39373402,25.1456098,22.0450072,28.99688344,43.52168016,69.17407859,38.91196764,61.19498418,34.48127806,118.5640194,110.7787016,56.19691339
101251666,94.96310562,70.49478791,14.08154149,10.02045782,16.99817305,42.53255106,53.36286063,127.7110733,112.5198096,126.1029598,78.71056752,91.8165815,117.4114083
101268338,11.8703882,19.58188553,23.13396101,50.10228908,11.99871039,34.61951831,52.3746595,41.90519592,86.85739691,80.7847086,116.5713468,118.7627522,124.4360225
101264675,116.725484,86.16029633,78.45430256,64.13093002,82.99108019,41.54342197,29.64603368,61.86005112,51.32482544,61.08112114,34.87177042,38.92224651,60.21097863
101252492,44.51395576,53.85018521,40.23297567,53.10842643,41.99548636,72.20642389,47.43365389,71.83747872,54.28587307,49.25896866,57.78750526,55.88835396,61.21449494
101265571,13.84878624,17.62369698,12.0698927,41.08387705,8.999032791,31.65213102,56.32746399,23.94582624,40.46765083,28.57020182,89.67026679,134.7308533,73.25669067
101259408,26.70837345,28.39373402,60.34946351,87.177983,45.99505649,35.6086474,44.46905052,36.91648212,39.48063496,51.22932741,53.80216007,45.90829075,36.12658718
101247433,42.53555772,61.68293942,55.32034155,73.14934206,55.99398181,59.34774567,53.36286063,25.94131176,34.54555559,41.37753368,48.82047859,60.87838556,38.1336198
101252247,117.714683,118.4704075,51.29704398,34.06955658,56.99387435,77.15206937,51.38645838,87.80136288,73.03917467,76.84399111,26.90108004,46.90629707,48.16878291
101263649,142.4446584,70.49478791,65.37858547,60.1227469,76.99172499,30.66300193,13.83481572,59.8645656,47.37676195,48.27378929,53.80216007,50.89832235,87.30591902
101245158,7.913592135,6.853659936,58.33781472,43.08796861,28.99688344,120.6737495,52.3746595,42.90293868,45.4027302,21.67394621,114.5786742,237.5255043,307.075991
101268413,72.21152823,66.5784108,45.26209763,47.09615174,40.99559383,56.38035838,67.19767634,94.7855622,68.1040953,69.9477355,62.76918675,56.88636028,69.24262543
101263800,49.45995084,92.03486199,40.23297567,43.08796861,52.99430422,86.05423122,44.46905052,85.80587736,77.97425404,49.25896866,31.88276153,36.92623386,39.13713611
101261490,44.51395576,48.95471383,32.18638054,40.08183127,32.99645357,47.47819653,88.93810104,33.92325384,25.66241272,39.40717493,119.5603557,115.7687332,58.20394601
101250522,66.27633413,60.70384514,45.26209763,44.09001439,46.99494902,57.36948748,52.3746595,63.85553664,56.25990481,56.15522427,61.77285046,65.86841716,68.23910912
101257368,24.72997542,27.41463974,45.26209763,67.13706737,56.99387435,30.66300193,43.4808494,20.95259796,30.59749209,23.64430496,27.89741633,58.88237292,22.07735883
101255506,95.95230463,104.7630876,70.40770743,39.07978548,74.99193993,19.78258189,51.38645838,58.86682284,66.13006355,86.69578484,133.5090639,138.7228786,127.4465714
101246126,9.891990168,9.790942765,32.18638054,65.13297581,13.99849545,38.57603468,46.44545277,36.91648212,64.1560318,75.85881174,122.5493646,133.732847,90.31646795
101254846,19.78398034,33.2892054,25.1456098,40.08183127,20.99774318,42.53255106,57.31566512,56.87133732,77.97425404,74.87363236,101.6263024,110.7787016,83.29185378
101262737,134.5310663,87.13939061,20.11648784,33.06751079,44.99516396,38.57603468,24.70502807,67.84650768,47.37676195,13.79251123,31.88276153,70.85844877,81.28482116
101261181,9.891990168,19.58188553,31.18055615,20.04091563,17.99806558,5.934774567,48.42185501,56.87133732,94.7535239,113.2956279,120.556692,178.6431314,42.14768504
101257026,4.945995084,4.895471383,13.07571709,79.16161675,8.999032791,103.8585549,7.905608982,90.79459116,108.5717461,93.59204046,83.692249,213.5733526,358.2553229
101250515,27.69757247,33.2892054,65.37858547,58.11865533,48.99473409,45.49993834,54.35106175,64.8532794,79.94828579,81.76988798,77.71423122,66.86642348,56.19691339
101264321,77.15752331,70.49478791,76.44265378,77.15752519,80.99129512,46.48906744,31.62243593,34.9209966,44.41571433,41.37753368,49.81681488,50.89832235,46.16175029
101245758,36.60036362,39.16377106,49.2853952,56.11456377,45.99505649,64.29339114,57.31566512,52.88036628,56.25990481,56.15522427,54.79849637,66.86642348,60.21097863
101256373,17.8055823,13.70731987,29.16890736,60.1227469,11.99871039,74.18468208,58.30386624,30.93002556,53.29885719,44.33307179,152.4394535,137.7248723,192.6751316
3950394,79.13592135,66.5784108,59.34363912,33.06751079,62.99322954,45.49993834,76.09148645,82.81264908,82.90933341,131.0288566,39.85345191,40.91825915,63.22152757
101253200,33.63276657,33.2892054,69.40188303,68.13911315,63.99312207,49.45645472,62.25667073,34.9209966,38.49361908,53.19968615,44.8351334,42.91427179,26.09142407
101262960,42.53555772,54.82927948,24.1397854,26.05319032,23.99742078,69.23903661,91.90270441,91.79233392,90.8054604,88.66614359,64.76185935,44.91028443,54.18988077
101267849,64.29793609,53.85018521,51.29704398,59.12070112,51.99441168,47.47819653,65.2212741,42.90293868,38.49361908,44.33307179,65.75819565,71.85645509,54.18988077
101262892,76.1683243,69.51569363,43.25044885,43.08796861,42.99537889,51.43471291,65.2212741,41.90519592,52.31184132,43.34789242,71.73621343,57.8843666,56.19691339
543680,25.71917444,35.24739395,50.29121959,57.11660955,45.99505649,49.45645472,44.46905052,47.89165248,47.37676195,54.18486553,70.73987713,65.86841716,64.22504388
101262921,57.37354298,36.22648823,38.22132689,41.08387705,37.99591623,30.66300193,36.56344154,30.93002556,46.38974607,32.51091932,66.75453194,49.90031603,48.16878291
101267793,33.63276657,86.16029633,24.1397854,24.04909876,21.99763571,82.09771484,88.93810104,86.80362012,57.24692069,32.51091932,81.69957641,81.83651829,32.11252194
101253499,92.98470758,83.2230135,69.40188303,71.1452505,81.99118765,49.45645472,24.70502807,56.87133732,58.23393656,48.27378929,32.87909782,49.90031603,51.17933184
101254567,93.9739066,91.05576771,51.29704398,52.10638064,55.99398181,36.59777649,38.53984379,24.943569,23.68838097,20.68876684,26.90108004,30.93819594,27.09494039
544064,29.67597051,36.22648823,63.36693668,66.13502159,57.99376688,48.46732563,72.13868196,34.9209966,34.54555559,38.42199556,87.6775942,80.83851197,46.16175029
101267059,50.44914986,48.95471383,48.27957081,46.09410595,42.99537889,56.38035838,67.19767634,44.8984242,47.37676195,50.24414803,82.69591271,75.84848037,56.19691339
101245652,64.29793609,74.41116501,47.27374641,61.12479268,36.9960237,46.48906744,62.25667073,19.9548552,19.74031748,31.52573994,52.80582378,43.91227811,37.13010349
101246202,21.76237837,44.05924244,30.17473175,38.0777397,27.99699091,72.20642389,68.18587747,55.87359456,76.98723817,68.96255613,55.79483267,51.89632867,31.10900563
101251435,109.8010909,51.89199665,63.36693668,66.13502159,111.9879636,136.499815,26.68143031,52.88036628,44.41571433,33.49609869,16.93771706,45.90829075,40.14065242
543948,49.45995084,55.80837376,35.20385371,34.06955658,54.99408928,53.4129711,36.56344154,43.90068144,60.20796831,89.65132296,34.87177042,63.87240452,97.34108212
101257314,47.48155281,72.45297646,57.33199033,63.12888424,57.99376688,73.19555299,43.4808494,64.8532794,71.06514292,62.06630051,59.78017786,68.86243613,55.19339708
101266204,21.76237837,36.22648823,20.11648784,27.0552361,5.999355194,50.44558382,68.18587747,150.6591568,150.0264128,147.776906,82.69591271,101.7966447,95.3340495
101258553,39.56796067,58.74565659,42.24462446,57.11660955,42.99537889,67.26077842,48.42185501,28.93454004,37.50660321,39.40717493,36.86444301,48.90230971,42.14768504
101247376,81.11431938,61.68293942,50.29121959,51.10433486,63.99312207,42.53255106,30.6342348,68.84425044,57.24692069,64.03665926,81.69957641,86.8265499,86.30240271
101258291,53.41674691,66.5784108,26.15143419,42.08592283,27.99699091,33.63038921,63.24487185,16.96162692,16.77926986,23.64430496,72.73254973,86.8265499,53.18636446
101243703,71.22232921,72.45297646,45.26209763,61.12479268,61.99333701,52.42384201,21.7404247,62.85779388,49.3507937,59.11076239,31.88276153,48.90230971,36.12658718
101248912,40.55715969,53.85018521,90.52419526,102.2086697,118.9872114,45.49993834,31.62243593,32.92551108,35.53257146,25.6146637,50.81315118,38.92224651,30.10548932
101268293,33.63276657,54.82927948,9.052419526,21.04296141,14.99838799,47.47819653,43.4808494,73.83296424,72.0521588,89.65132296,100.6299661,111.7767079,65.22856019
101250205,130.5742702,101.8258048,67.39023425,57.11660955,79.99140259,44.51080925,24.70502807,68.84425044,62.18200006,65.02183863,34.87177042,46.90629707,82.28833747
101265430,15.82718427,17.62369698,20.11648784,24.04909876,25.99720584,21.76084008,37.55164266,13.96839864,11.84419049,16.74804934,108.6006564,177.6451251,149.5239303
100736519,39.56796067,72.45297646,55.32034155,85.17389144,62.99322954,78.14119846,34.58703929,66.84876492,85.87038103,68.96255613,34.87177042,30.93819594,25.08790776
101257012,8.902791152,18.60279125,46.26792202,47.09615174,38.99580876,45.49993834,72.13868196,51.88262352,90.8054604,67.97737675,64.76185935,58.88237292,44.15471766
101244995,30.66516952,29.3728283,31.18055615,33.06751079,23.99742078,54.40210019,34.58703929,46.89390972,59.22095244,55.1700449,130.520055,147.7049355,112.3938268
101260481,17.8055823,33.2892054,19.11066344,25.05114454,19.99785065,33.63038921,27.66963144,110.7494464,93.76650802,173.3915697,59.78017786,37.92424018,32.11252194
101259979,106.8334938,77.34844784,65.37858547,44.09001439,76.99172499,33.63038921,43.4808494,44.8984242,18.7533016,22.65912558,43.8387971,48.90230971,66.2320765
101266059,114.747086,72.45297646,96.55914161,82.16775409,115.9875338,47.47819653,24.70502807,54.8758518,43.42869845,46.30343054,36.86444301,47.90430339,70.24614174
101246026,57.37354298,52.87109093,58.33781472,70.14320471,69.99247727,55.39122929,39.52804491,21.95034072,26.6494286,27.58502245,28.89375263,33.9322149,33.11603825
101258910,55.39514494,58.74565659,38.22132689,25.05114454,32.99645357,61.32600385,93.87910666,43.90068144,60.20796831,55.1700449,81.69957641,102.794651,75.26372329
101266599,115.736285,69.51569363,7.040770743,4.008183127,7.999140259,48.46732563,80.04429094,122.7223595,112.5198096,93.59204046,85.6849216,117.7647458,141.4957998
101250767,5.935194101,17.62369698,85.4950733,77.15752519,75.99183246,45.49993834,45.45725164,90.79459116,78.96126991,85.71060547,53.80216007,44.91028443,47.1652666
101250013,22.75157739,26.43554547,227.3163125,186.3805154,255.9724883,26.70648555,22.72862582,6.98419932,5.922095244,3.940717493,5.978017786,6.986044245,5.017581553
101252331,111.7794889,63.64112797,85.4950733,66.13502159,89.99032791,39.56516378,42.49264828,42.90293868,33.55853971,37.43681618,41.8461245,48.90230971,60.21097863
101257277,15.82718427,29.3728283,56.32616594,60.1227469,37.99591623,42.53255106,55.33926287,44.8984242,57.24692069,46.30343054,90.66660309,71.85645509,88.30943533
101256231,90.01711053,53.85018521,75.43682939,72.14729628,89.99032791,42.53255106,32.61063705,49.887138,41.4546667,52.21450678,36.86444301,44.91028443,55.19339708
101267492,74.18992626,55.80837376,86.5008977,71.1452505,89.99032791,52.42384201,39.52804491,66.84876492,54.28587307,63.05147989,32.87909782,33.9322149,46.16175029
101251088,92.98470758,76.36935357,50.29121959,33.06751079,50.99451915,69.23903661,45.45725164,91.79233392,82.90933341,91.62168171,54.79849637,48.90230971,74.26020698
101258197,82.1035184,80.28573067,34.19802932,27.0552361,34.99623863,53.4129711,36.56344154,121.7246167,89.81844453,99.50311669,62.76918675,66.86642348,92.32350057
101245874,44.51395576,56.78746804,24.1397854,27.0552361,30.9966685,35.6086474,40.51624603,15.96388416,147.0653652,64.03665926,134.5054002,116.7667395,42.14768504
101246099,65.28713511,76.36935357,56.32616594,64.13093002,53.99419675,66.27164933,50.39825726,69.8419932,67.11707943,67.97737675,34.87177042,37.92424018,43.15120135
101252452,37.58956264,61.68293942,4.023297567,5.010228908,4.999462662,43.52168016,75.10328532,84.8081346,118.4419049,122.1622423,109.5969927,93.81259414,87.30591902
101268540,81.11431938,68.53659936,44.25627324,31.06341923,46.99494902,48.46732563,41.50444715,85.80587736,71.06514292,85.71060547,68.74720454,61.87639188,85.2988864
101252882,53.41674691,46.017431,42.24462446,47.09615174,43.99527142,47.47819653,51.38645838,38.91196764,44.41571433,47.28860991,58.78384156,67.8644298,47.1652666
101265231,13.84878624,40.14286534,87.50672209,71.1452505,59.99355194,53.4129711,92.89090553,23.94582624,8.883142865,12.80733185,62.76918675,49.90031603,51.17933184
101257978,98.91990168,93.01395627,19.11066344,25.05114454,30.9966685,58.35861657,42.49264828,68.84425044,72.0521588,46.30343054,47.82414229,55.88835396,29.10197301
101268083,65.28713511,65.59931653,45.26209763,45.09206017,45.99505649,54.40210019,58.30386624,41.90519592,44.41571433,48.27378929,55.79483267,68.86243613,56.19691339
101248296,63.30873708,81.26482495,13.07571709,16.03273251,10.99881786,85.06510212,75.10328532,83.81039184,86.85739691,79.79952923,47.82414229,51.89632867,47.1652666
101268236,5.935194101,25.45645119,6.034946351,32.06546501,3.99957013,11.86954913,23.71682694,89.7968484,90.8054604,56.15522427,115.5750105,104.7906637,133.4676693
101245513,61.33033904,83.2230135,64.37276108,73.14934206,78.99151006,85.06510212,51.38645838,45.89616696,46.38974607,39.40717493,39.85345191,40.91825915,44.15471766
101256224,59.35194101,63.64112797,54.31451716,58.11865533,58.99365941,63.30426204,49.41005613,61.86005112,57.24692069,60.09594177,45.83146969,58.88237292,57.2004297
101244295,42.53555772,64.62022225,34.19802932,39.07978548,36.9960237,77.15206937,56.32746399,79.8194208,76.98723817,65.02183863,65.75819565,62.8743982,56.19691339
101259540,47.48155281,52.87109093,60.34946351,59.12070112,60.99344448,47.47819653,46.44545277,48.88939524,46.38974607,46.30343054,59.78017786,51.89632867,52.18284815
101267125,83.09271741,60.70384514,76.44265378,79.16161675,95.98968311,42.53255106,28.65783256,51.88262352,44.41571433,47.28860991,34.87177042,35.92822754,56.19691339
101264287,50.44914986,50.91290238,45.26209763,36.07364814,41.99548636,56.38035838,59.29206736,77.82393528,66.13006355,60.09594177,80.70324011,77.84449301,68.23910912
101255454,64.29793609,52.87109093,23.13396101,24.04909876,21.99763571,47.47819653,50.39825726,97.77879048,98.70158739,98.51793732,70.73987713,78.84249933,82.28833747
101267919,118.703882,48.95471383,61.3552879,46.09410595,65.99290714,27.69561464,34.58703929,51.88262352,41.4546667,47.28860991,73.72888603,76.84648669,78.27427222
101246756,73.20072725,56.78746804,56.32616594,49.1002433,58.99365941,55.39122929,45.45725164,40.90745316,54.28587307,42.36271305,64.76185935,64.87041084,63.22152757
544165,19.78398034,23.49826264,43.25044885,51.10433486,26.99709837,78.14119846,43.4808494,97.77879048,111.5327938,148.7620854,68.74720454,100.7986384,168.5907402
101258822,67.26553315,66.5784108,37.2155025,45.09206017,35.99613117,41.54342197,36.56344154,29.9322828,39.48063496,27.58502245,48.82047859,65.86841716,59.20746232
100316896,45.50315477,64.62022225,44.25627324,51.10433486,53.99419675,75.17381118,66.20947522,56.87133732,48.36377782,63.05147989,41.8461245,50.89832235,48.16878291
101268268,17.8055823,20.56097981,66.38440986,59.12070112,60.99344448,38.57603468,60.28026848,59.8645656,63.16901593,52.21450678,52.80582378,49.90031603,36.12658718
101256882,14.83798525,12.72822559,96.55914161,94.19230347,53.99419675,102.8694258,36.56344154,78.82167804,88.83142865,90.63650234,63.76552305,86.8265499,149.5239303
101257480,118.703882,73.43207074,98.5707904,74.15138784,107.9883935,35.6086474,21.7404247,60.86230836,42.44168258,51.22932741,32.87909782,37.92424018,73.25669067
101256571,29.67597051,46.99652527,41.23880006,45.09206017,40.99559383,51.43471291,51.38645838,42.90293868,56.25990481,51.22932741,61.77285046,58.88237292,44.15471766
101256710,55.39514494,72.45297646,57.33199033,57.11660955,69.99247727,69.23903661,52.3746595,70.83973596,57.24692069,71.91809424,52.80582378,55.88835396,49.17229922
101252966,17.8055823,20.56097981,15.08736588,18.03682407,11.99871039,35.6086474,53.36286063,67.84650768,103.6366668,109.3549104,139.4870817,111.7767079,97.34108212
543543,84.08191643,82.24391923,28.16308297,35.07160236,36.9960237,55.39122929,46.44545277,94.7855622,68.1040953,62.06630051,72.73254973,83.83253094,90.31646795
104647190,65.28713511,79.3066364,52.30286837,39.07978548,49.99462662,66.27164933,57.31566512,76.82619252,84.88336516,84.7254261,46.82780599,36.92623386,54.18988077
101250166,24.72997542,18.60279125,17.09901466,35.07160236,7.999140259,49.45645472,32.61063705,125.7155878,94.7535239,58.12558302,217.2013129,247.5055675,190.668099
101254986,36.60036362,67.55750508,46.26792202,60.1227469,43.99527142,76.16294027,56.32746399,36.91648212,56.25990481,52.21450678,31.88276153,38.92224651,33.11603825
101264426,45.50315477,49.9338081,36.20967811,40.08183127,36.9960237,46.48906744,56.32746399,29.9322828,30.59749209,36.45163681,64.76185935,81.83651829,56.19691339
101265073,30.66516952,42.10105389,76.44265378,65.13297581,71.99226233,88.0324894,77.07968757,65.85102216,82.90933341,62.06630051,32.87909782,21.95613905,32.11252194
101266253,38.57876166,34.26829968,49.2853952,63.12888424,49.99462662,39.56516378,39.52804491,28.93454004,35.53257146,36.45163681,56.79116897,72.85446141,49.17229922
101247918,40.55715969,44.05924244,39.22715128,45.09206017,39.9957013,61.32600385,61.26846961,52.88036628,50.33780957,46.30343054,82.69591271,70.85844877,51.17933184
101259838,61.33033904,104.7630876,27.15725858,66.13502159,27.99699091,38.57603468,19.76402245,34.9209966,55.27288894,73.88845299,42.8424608,40.91825915,40.14065242
101250491,83.09271741,76.36935357,43.25044885,25.05114454,40.99559383,56.38035838,48.42185501,96.78104772,76.00022229,92.60686108,56.79116897,60.87838556,96.33756581
101265645,60.34114003,65.59931653,29.16890736,29.05932767,29.99677597,71.2172948,80.04429094,78.82167804,89.81844453,94.57721983,52.80582378,48.90230971,61.21449494
101255903,40.55715969,55.80837376,62.36111229,82.16775409,67.9926922,45.49993834,34.58703929,33.92325384,44.41571433,39.40717493,21.91939855,28.9421833,18.06329359
101265651,40.55715969,54.82927948,45.26209763,41.08387705,48.99473409,59.34774567,52.3746595,59.8645656,62.18200006,60.09594177,63.76552305,65.86841716,49.17229922
101258278,80.12512036,91.05576771,77.44847817,55.11251799,83.99097272,75.17381118,38.53984379,94.7855622,73.03917467,77.82917048,48.82047859,40.91825915,58.20394601
101266329,104.8550958,70.49478791,84.48924891,54.11047221,83.99097272,38.57603468,30.6342348,69.8419932,59.22095244,66.99219738,45.83146969,47.90430339,71.24965805
101249338,41.54635871,60.70384514,33.19220493,51.10433486,42.99537889,54.40210019,43.4808494,41.90519592,40.46765083,32.51091932,62.76918675,57.8843666,62.21801125
101264851,74.18992626,75.39025929,44.25627324,57.11660955,42.99537889,51.43471291,44.46905052,38.91196764,41.4546667,42.36271305,32.87909782,48.90230971,48.16878291
101247449,21.76237837,36.22648823,106.6173855,58.11865533,82.99108019,66.27164933,95.8555089,40.90745316,48.36377782,25.6146637,30.88642523,25.94816434,19.0668099
101249623,38.57876166,56.78746804,58.33781472,55.11251799,56.99387435,67.26077842,50.39825726,58.86682284,50.33780957,56.15522427,36.86444301,41.91626547,41.14416873
