GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101248721,37.11567701,33.73507817,28.48958772,20.89505425,21.6310175,24.40666795,30.15450681,22.04221342,34.19671228,20.84972793,22.65560414,18.78129089,27.17725385,28.80838635,30.73664501,32.68998383,26.79130043,31.183187
novel.804,99.30951417,32.74286999,79.57436571,4.975012916,4.91614034,6.833867027,2.010300454,3.005756376,4.023142621,21.84257212,22.65560414,14.82733491,62.40702736,37.74892005,49.57523389,24.76513927,41.67535622,53.31319067
3950415,51.15944669,25.79741272,59.92637418,5.970015499,8.849052612,4.88133359,21.10815477,25.0479698,17.09835614,10.92128606,0.985026267,7.907911954,13.08534445,13.90749686,57.50727132,1.981211141,7.93816309,8.047274064
101265654,22.06878093,25.79741272,29.4719873,35.82009299,35.39621045,37.09813529,23.11845522,28.05372618,25.14464138,33.75670236,25.61068294,30.64315882,21.13786411,23.84142319,24.78761695,24.76513927,24.80675965,17.10045739
101260902,14.04376968,22.82078818,14.73599365,60.69515757,55.06077181,42.9557356,18.09270409,23.04413222,18.1041418,16.87835118,26.5957092,20.75826888,17.11160428,23.84142319,24.78761695,27.73695598,27.78357081,19.1122759
109119311,28.08753936,20.83637181,35.36638476,20.89505425,17.69810522,20.50160108,53.27296204,23.04413222,42.24299752,37.72807911,27.58073547,59.30933965,37.24290343,36.75552741,37.67717776,11.88726685,9.922703862,19.1122759
101261250,13.04064327,9.922081815,30.45438688,4.975012916,0.983228068,2.928800154,9.046352044,8.015350336,8.046285242,38.7209233,31.52084054,24.71222485,33.2166436,36.75552741,31.72814969,49.53027853,67.47438626,54.31909993
101253639,28.08753936,33.73507817,26.52478857,36.81509558,37.36266658,33.19306841,27.13905613,27.05180738,26.15042704,26.80679305,29.550788,28.66618083,21.13786411,20.86124529,23.79611227,24.76513927,25.79903004,26.15364071
101250980,20.06252811,21.82857999,21.61279069,33.83008783,33.42975431,40.02693544,28.14420636,26.04988859,26.15042704,22.8354163,26.5957092,37.56258178,17.11160428,24.83481582,23.79611227,29.71816712,26.79130043,19.1122759
101257648,49.15319388,29.76624545,32.41918603,12.93503358,12.78196488,15.62026749,29.14935659,25.0479698,37.21406925,24.82110468,19.70052534,15.81582391,35.22977351,26.82160109,26.7706263,27.73695598,31.75265236,37.21864255
543993,8.025011246,18.85195545,10.80639534,53.73013949,81.60792964,59.5522698,18.09270409,20.03837584,16.09257048,14.89266281,12.80534147,19.76977988,8.05251966,14.90088949,14.87257017,16.8402947,16.86859657,9.053183322
101247715,25.07816014,31.75066181,30.45438688,39.80010333,42.27880692,37.09813529,29.14935659,35.06715772,30.17356966,28.79248143,21.67057787,22.73524687,17.11160428,17.88106739,18.83858888,17.83090027,19.84540772,19.1122759
101255676,30.09379217,24.80520454,26.52478857,27.86007233,26.54715783,28.31173482,29.14935659,29.05564497,29.167784,26.80679305,26.5957092,28.66618083,26.17068889,25.82820845,27.76213098,29.71816712,28.7758412,27.15954997
101260243,23.07190733,21.82857999,24.55998942,24.87506458,25.56392977,27.33546811,28.14420636,22.04221342,22.12728442,33.75670236,25.61068294,31.63164781,29.19038377,29.80177898,29.74514034,25.75574484,22.82221888,23.13591293
101249141,10.03126406,12.89870636,8.84159619,14.92503875,20.64778943,10.7389339,8.041201817,12.0230255,6.034713932,19.85688374,68.95183867,29.65466983,60.39389745,43.70927584,81.30338359,42.59603954,29.76811159,44.26000735
101254735,36.11255061,31.75066181,26.52478857,34.82509041,27.5303859,32.2168017,31.15965704,30.05756376,35.20249794,19.85688374,27.58073547,22.73524687,23.15099402,22.84803055,24.78761695,23.77453369,23.81448927,28.16545922
